average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
104.89164556962025,150.41974683544305,139.7783575233954,20.375,1918,-32,175384.4098876953,0.9901,360,1
75.06111111111112,117.36464646464647,106.89206484344427,20.125,1908,-68,139640.55295410156,0.9802,720,2
72.30630630630631,107.06106106106107,96.63516929220837,16.75,1952,-29,31516.55048828125,0.9703,1080,3
79.21518350930116,115.10206133735545,104.55630975651901,15.375,1946,-25,129606.51342773438,0.9604,1440,4
78.80933266432514,118.57902659307577,108.06742721960447,18.875,1938,-46,222984.6626953125,0.9505,1800,5
63.81481481481482,96.87237237237237,86.44377372260541,15.75,1957,-11,53127.390234375,0.9406,2160,6
84.31285788651743,121.3170223841749,110.67366322730996,15.625,1882,-24,168944.58720703126,0.9307,2520,7
85.7415611814346,123.57067510548524,113.13441939079796,16.25,1856,-27,47135.16171875,0.9208,2880,8
98.69382591093117,140.43066801619435,129.857617260702,18.125,1930,-26,32355.981787109376,0.9109,3240,9
91.05247376311844,127.84707646176912,117.23198224413431,18.875,1962,-32,105361.2921875,0.901,3600,10
81.68690416457602,122.73055694932263,112.02801284009705,18.75,1958,-31,230455.87421875,0.8911,3960,11
85.86349372384937,120.89173640167364,110.49900885882532,16.875,1873,-19,73755.61142578124,0.8812,4320,12
76.88247317322433,112.73326520183954,102.2427725106321,16.625,1918,-22,19186.49638671875,0.8713,4680,13
112.43287391526289,156.91475242470648,146.19795820843058,20.375,1895,-25,19431.58994140625,0.8613999999999999,5040,14
107.19334049409237,149.69495166487647,138.89172997303777,17.875,1811,-48,19683.0013671875,0.8515,5400,15
110.43236212278876,155.70707596253902,145.00580283361379,20.5,1861,-45,21298.75,0.8416,5760,16
117.35303186022611,159.61613566289824,149.1082541577899,21.25,1853,-66,28376.9240234375,0.8317,6120,17
106.13650306748467,149.40132924335379,138.88787104851116,18.0,1901,-54,22774.623046875,0.8218,6480,18
127.04481500781657,169.89056800416884,159.05856278319175,22.125,1858,-52,21567.216796875,0.8119,6840,19
142.12093766648908,190.6936600958977,179.85226957467296,21.25,1799,-50,29774.7109375,0.802,7200,20
167.31690514043456,221.47694753577107,210.68612292343659,21.625,1762,-97,25876.3779296875,0.7921,7560,21
