average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
65.24080560420315,435.1751313485114,425.2566498489402,23.0,907,-34799,1949.653143310547,0.9901,360,1
114.42526964560862,158.24293785310735,147.67568968426303,21.625,1842,-20699,2629.5673767089843,0.9802,720,2
80.49453823237339,119.80784508440914,109.43671783936831,19.0,1966,-15142,5565.263757324219,0.9703,1080,3
96.9995004995005,140.37912087912088,129.65062976469622,21.375,1945,-17979,2855.087780761719,0.9604,1440,4
87.21557503867973,125.84631253223311,115.31349294368829,16.875,1906,-15285,11770.868914794923,0.9505,1800,5
77.21703853955376,114.69320486815415,104.20925652083798,16.25,1889,-13732,8914.767309570312,0.9406,2160,6
70.24466501240695,107.9637717121588,97.47641869666892,18.5,1980,-12925,4592.9295654296875,0.9307,2520,7
66.0686567164179,104.53930348258706,93.92409678896185,17.75,1957,-12404,2251.0716918945313,0.9208,2880,8
94.35140771637121,136.9332638164755,126.55418568143527,20.25,1832,-17614,4680.702075195312,0.9109,3240,9
68.63311524911927,105.32108706592854,94.73738589365765,16.875,1961,-11460,7437.053002929688,0.901,3600,10
81.84086345381526,118.10441767068274,107.6970091237586,19.75,1935,-15248,5201.871752929687,0.8911,3960,11
72.14598168870803,108.24923702950153,97.86565288797823,19.125,1923,-13165,42973.712927246095,0.8812,4320,12
86.7855,125.9945,115.52638732376867,20.0,1931,-16164,3940.03955078125,0.8713,4680,13
81.24471299093656,122.02567975830816,111.45345408528198,18.875,1926,-15256,6699.7069091796875,0.8613999999999999,5040,14
71.92768595041322,110.67923553719008,100.1840465593518,18.25,1879,-13029,6979.88583984375,0.8515,5400,15
79.8815,119.3055,108.66366905399185,18.125,1945,-14269,5946.225939941406,0.8416,5760,16
51.68721804511278,85.5468671679198,75.15049985568328,15.5,1942,-9110,7452.657946777344,0.8317,6120,17
61.94673366834171,98.9286432160804,88.46400394476242,18.125,1944,-11186,2400.0678283691404,0.8218,6480,18
58.44534824605999,94.60193187595323,83.95120815748952,17.5,1929,-10480,6115.190319824219,0.8119,6840,19
62.40419161676647,97.500499001996,86.96626534424722,15.625,1953,-11335,2465.430340576172,0.802,7200,20
59.3545,95.3765,84.91449545625487,14.5,1962,-10813,3273.777032470703,0.7921,7560,21
62.078696741854635,99.74636591478696,89.12431896315627,18.0,1923,-11512,3370.9283203125,0.7822,7920,22
60.98994974874372,94.87236180904523,84.5093068893245,15.5,1935,-10555,4039.1105529785154,0.7723,8280,23
58.69478908188586,91.55434243176178,81.08749129559348,16.25,1985,-10531,5541.949792480469,0.7624,8640,24
63.900457084814626,97.13153885220925,86.60719265494414,15.25,1940,-11161,2429.447540283203,0.7525,9000,25
49.22950819672131,84.22106308991555,73.68728597709867,14.5,1968,-8732,3001.269396972656,0.7425999999999999,9360,26
