average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
92.64146090534979,132.12705761316872,121.60945211652484,17.25,1898,-14316,2280.50224609375,0.9901,360,1
102.85454545454546,148.66565656565658,138.02226173285524,21.5,1907,-19480,2978.6850830078124,0.9802,720,2
110.79868487607486,160.3697521497218,149.58169833007727,22.875,1925,-20755,2521.8555908203125,0.9703,1080,3
79.55639097744361,116.87919799498746,106.35365384513707,20.375,1917,-14389,2837.4529418945312,0.9604,1440,4
79.53448275862068,116.18913270637408,105.69049772096898,16.5,1869,-13505,3671.799426269531,0.9505,1800,5
96.19140837411636,136.67971723762915,125.99133596422747,19.125,1801,-16676,2475.10244140625,0.9406,2160,6
94.44543546694648,133.800629590766,123.23363343638303,19.25,1854,-15935,4010.480859375,0.9307,2520,7
67.6843989769821,102.21432225063938,91.65975622634865,15.125,1915,-12144,4089.6712890625,0.9208,2880,8
82.13395638629284,119.36708203530634,108.94394394590903,17.25,1891,-13488,3198.49228515625,0.9109,3240,9
60.73051451859399,96.44625573102394,85.99048854962894,18.0,1922,-10565,4026.494592285156,0.901,3600,10
62.22176379577102,96.65858690046416,85.97330604977488,14.75,1888,-11026,4403.194104003906,0.8911,3960,11
71.07469512195122,105.82723577235772,95.4858975906235,18.125,1933,-12696,3972.2427490234377,0.8812,4320,12
77.0235707121364,113.97793380140422,103.51938021804352,16.875,1961,-14028,3791.217919921875,0.8713,4680,13
70.11155778894472,107.8035175879397,97.26567967390204,17.875,1949,-12565,3349.6141357421875,0.8613999999999999,5040,14
84.83916849015317,121.69474835886214,111.00717144401874,16.0,1782,-14147,2798.0372314453125,0.8515,5400,15
51.76494224008036,86.15519839276746,75.67598958930922,15.75,1949,-8960,4619.1869140625,0.8416,5760,16
70.74291602266872,105.9510561566203,95.35268765552397,17.25,1905,-12406,2821.755895996094,0.8317,6120,17
98.10235414534289,140.76560900716478,129.98180481500194,21.5,1911,-17954,3550.919384765625,0.8218,6480,18
66.02441454907823,99.9317389138017,89.46267330599846,17.125,1976,-11734,4665.164794921875,0.8119,6840,19
