average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
99.0671875,143.03802083333332,132.42941983263546,20.625,1844,-17995,1150.4185455322265,0.9901,360,1
94.79401135776975,134.71812080536913,124.0979042878366,17.5,1888,-17074,1942.8356384277345,0.9802,720,2
102.65402843601896,145.9441811479726,135.24889179795719,17.75,1845,-16317,1756.466357421875,0.9703,1080,3
98.54595131644312,141.2513661202186,130.78491583579915,21.875,1922,-18519,1838.5528503417968,0.9604,1440,4
57.6028971028971,89.19130869130869,78.68822149565493,13.125,1958,-10615,2125.158203125,0.9505,1800,5
74.02631578947368,113.31528340080972,102.91690208574198,19.25,1932,-12735,1256.6422241210937,0.9406,2160,6
90.6810753821824,132.77648919346336,122.08625279773484,19.375,1810,-16118,3153.8220947265627,0.9307,2520,7
151.1495422177009,201.21922685656153,190.5753673219104,23.0,1845,-27898,3085.612353515625,0.9208,2880,8
86.68565615462869,123.70752797558494,113.11978909670903,19.0,1931,-15018,3850.118017578125,0.9109,3240,9
71.9142567224759,108.62912227295789,98.09958858857627,15.5,1919,-12355,3149.6731201171874,0.901,3600,10
88.81567051732797,127.96383726770468,117.4546274878888,19.625,1938,-16462,6610.563818359375,0.8911,3960,11
52.211782630777044,84.0010157440325,73.53416312257232,14.125,1933,-9129,5845.842529296875,0.8812,4320,12
74.02413431269675,107.22245540398741,96.55198323437435,13.25,1861,-12356,5940.923681640625,0.8713,4680,13
73.13396889111891,110.29252383341696,99.6327735353819,16.75,1939,-13252,3463.6472290039064,0.8613999999999999,5040,14
72.65772478887233,110.30948832588177,99.8832777698143,15.5,1975,-12870,5759.536206054688,0.8515,5400,15
76.48407960199005,115.1094527363184,104.63958388296359,17.125,1966,-13152,5585.375244140625,0.8416,5760,16
69.88114343029088,105.72768304914744,95.19911306930985,18.25,1964,-12143,6843.135205078125,0.8317,6120,17
56.059701492537314,91.10149253731343,80.56833699312138,14.375,1959,-10063,5199.183032226562,0.8218,6480,18
59.20729853015712,98.59249873289407,88.02587901142844,17.125,1946,-10325,5094.334521484375,0.8119,6840,19
80.1767626613704,116.38381330685203,105.93975043748172,16.0,1993,-14875,3268.905224609375,0.802,7200,20
50.07249255213505,83.46573982125125,73.21222895365624,16.125,1993,-8972,2960.5951293945313,0.7921,7560,21
69.6885327991988,107.17476214321482,96.47030108644293,17.75,1958,-12440,2755.661975097656,0.7822,7920,22
64.31322272498743,99.72046254399196,89.05838558285525,15.125,1951,-11435,2772.026953125,0.7723,8280,23
58.03878667329687,93.49676777722526,83.03486234573536,16.375,1975,-10177,2747.2025390625,0.7624,8640,24
50.182720953326715,85.90268123138034,75.35451267555246,14.25,1987,-8812,2404.1160400390627,0.7525,9000,25
64.43759323719543,101.65738438587768,91.1539330732633,17.0,1970,-11713,1810.46845703125,0.7425999999999999,9360,26
40.79651741293532,74.32636815920398,63.97522752973559,14.375,1971,-7088,2562.4927734375,0.7327,9720,27
59.55705032386647,96.09666168410563,85.75867326901368,16.125,1971,-11017,1668.1956909179687,0.7228,10080,28
66.38461538461539,103.5667493796526,93.1271881210902,16.75,1990,-12520,2707.596337890625,0.7129,10440,29
63.25062782521346,99.84480160723254,89.2470890671579,16.25,1964,-11126,2442.2799072265625,0.7030000000000001,10800,30
43.3145,78.181,67.86212723886862,14.75,1939,-8088,2305.368994140625,0.6931,11160,31
47.127797115862755,81.49328692192938,71.10150379668134,15.25,1986,-7959,1945.842041015625,0.6832,11520,32
39.382967873533914,70.74961754207037,60.20883393021588,12.75,1931,-6619,2307.3469116210936,0.6733,11880,33
46.79341004184101,89.52615062761507,79.05216499811144,14.375,1830,-8958,1267.222149658203,0.6634,12240,34
42.32664325137983,73.76066231811339,63.22447419843645,13.25,1951,-7035,2206.2622680664062,0.6535,12600,35
38.83609022556391,72.6140350877193,62.13410629726892,13.0,1967,-7011,1702.633740234375,0.6436,12960,36
44.51766513056835,76.98924731182795,66.43312500317182,12.875,1919,-7710,2118.9804565429686,0.6336999999999999,13320,37
58.75671641791045,93.30199004975124,82.62196695699603,13.875,1967,-9989,1554.1459533691407,0.6237999999999999,13680,38
38.45508684863523,71.27344913151364,60.817315485333246,12.375,1996,-6490,2377.8263427734373,0.6139,14040,39
31.701143709597215,62.82794629537543,52.395092553184064,11.5,1960,-5691,1690.6197509765625,0.604,14400,40
38.4560794044665,69.78610421836228,59.31332748806707,12.125,1999,-6517,1756.8875793457032,0.5941,14760,41
35.01340615690169,65.714498510427,55.24752186433417,11.875,1993,-5737,1549.537371826172,0.5842,15120,42
45.8609731876862,80.34458788480636,69.93351019177217,14.875,1994,-7590,1268.7072509765626,0.5743,15480,43
38.093034825870646,71.08557213930348,60.520588667825514,13.75,1974,-6678,966.2735717773437,0.5644,15840,44
38.95583756345178,70.98477157360406,60.40280531554028,14.25,1940,-6520,1970.361834716797,0.5545,16200,45
36.85978968452679,69.24937406109164,58.946514566133054,13.125,1967,-6497,1206.016131591797,0.5446,16560,46
37.78093812375249,70.5314371257485,60.03964774244202,12.25,1957,-6802,2012.5057800292968,0.5347,16920,47
36.72506203473945,67.97717121588089,57.56135618008157,11.0,1998,-5998,1494.835675048828,0.5247999999999999,17280,48
31.89557434112382,62.962705121829934,52.52147165312759,13.0,1989,-5590,1307.9596252441406,0.5148999999999999,17640,49
34.25558312655087,66.59255583126551,56.25257971984085,12.375,1995,-6492,1791.5606201171875,0.505,18000,50
38.29989764585466,70.1985670419652,59.839358491085385,12.0,1897,-6723,1862.0774169921874,0.4951,18360,51
44.569790628115655,77.04187437686939,66.51357537011275,11.625,1978,-7771,1283.1009155273437,0.48519999999999996,18720,52
36.43622828784119,67.3151364764268,56.85351628220699,11.875,1982,-6259,1565.354443359375,0.47529999999999994,19080,53
39.05569368473396,72.41670810542018,61.72828574837688,13.25,1985,-6900,1313.5874755859375,0.46540000000000004,19440,54
36.06438631790744,67.52263581488934,56.90843905666332,10.25,1964,-6168,1848.4383728027344,0.4555,19800,55
29.89358528095475,61.309298856290404,50.88257839787633,10.875,1961,-5359,1759.02587890625,0.4456,20160,56
44.39959939909865,78.10465698547821,67.61429765851601,13.25,1969,-7553,773.7673461914062,0.4357,20520,57
28.388282025819265,60.251737835153925,49.829347037359454,11.5,1970,-5065,1093.7781005859374,0.42579999999999996,20880,58
32.93681592039801,65.1,54.5672180926977,11.875,1976,-5530,1649.9523986816407,0.41589999999999994,21240,59
31.77468982630273,63.116625310173696,52.55586806965651,11.875,1994,-5353,3116.37626953125,0.406,21600,60
32.74587293646823,64.90045022511255,54.53154256622359,16.375,1961,-5911,1423.2325561523437,0.3961,21960,61
31.974193548387095,64.20099255583126,53.5815031981998,12.0,1985,-5772,1779.0757629394532,0.3862,22320,62
24.618669314796424,56.03624627606753,45.553830965795385,11.25,1975,-4215,1637.0744140625,0.37629999999999997,22680,63
25.067588325652842,58.54224270353303,48.15983059721157,10.375,1895,-4829,1490.177651977539,0.36639999999999995,23040,64
31.635235732009924,63.83473945409429,53.38974940944925,10.875,1989,-5285,2937.7740142822267,0.35649999999999993,23400,65
30.467862481315397,60.554559043348284,50.04825606602245,11.25,1979,-5262,2288.378060913086,0.3466,23760,66
29.451116625310174,61.53002481389578,50.98131567943323,11.75,1995,-5011,2227.730743408203,0.3367,24120,67
64.7845084409136,99.506454816286,88.97824111914025,19.875,1948,-11449,1110.9367431640626,0.3268,24480,68
26.456575682382134,57.69280397022332,47.12748560130551,11.25,1998,-4444,2225.6101989746094,0.31689999999999996,24840,69
30.460278053624627,62.20804369414101,51.77617897978728,10.625,1991,-5030,1863.7954223632812,0.30699999999999994,25200,70
28.16973618715779,58.50572424091588,48.19871381602773,10.625,1961,-5053,1052.4665924072265,0.2970999999999999,25560,71
28.205663189269746,60.01887729756582,49.51942087521405,11.375,1984,-4864,2259.17880859375,0.2872,25920,72
24.33498759305211,55.65260545905707,45.205169727177726,11.5,1978,-4242,988.8077789306641,0.2773,26280,73
29.781637717121587,61.060545905707194,50.60093422477315,11.0,1981,-5031,2570.0389404296875,0.26739999999999997,26640,74
32.26475115443817,66.7557721908671,56.10845946468333,10.375,1921,-6126,1955.244854736328,0.25749999999999995,27000,75
24.5253227408143,55.37288977159881,44.98292028014474,11.75,1992,-3983,893.3418884277344,0.24759999999999993,27360,76
26.18560794044665,56.78362282878412,46.27660871056531,9.875,1994,-4488,941.3569244384765,0.23770000000000002,27720,77
22.9363184079602,54.61990049751244,44.18384605096046,10.125,1985,-3824,703.6706024169922,0.2278,28080,78
