average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
69.84134134134135,107.74874874874875,97.32696144350972,18.375,1928,-12918,1661.1859130859375,0.9901,360,1
88.9242268041237,128.6,117.97759135457697,18.875,1893,-15374,2098.1109375,0.9802,720,2
74.72041343669251,112.50697674418605,101.81707287274048,18.25,1898,-13443,734.3001312255859,0.9703,1080,3
97.17694235588972,140.3503759398496,129.7400326564819,20.75,1938,-17621,2175.3126953125,0.9604,1440,4
87.15504682622269,128.33454734651406,117.73736618876333,18.0,1883,-15166,2061.4274169921873,0.9505,1800,5
80.86342943854325,121.60596863935255,111.18861487933917,17.25,1917,-15342,1856.181640625,0.9406,2160,6
65.35609243697479,101.14915966386555,90.5292644091114,13.25,1848,-10961,2031.3256225585938,0.9307,2520,7
58.665985699693564,91.34729315628192,80.84115456641857,14.5,1923,-10118,1892.1430053710938,0.9208,2880,8
79.79855744461618,121.95517774343122,111.56361294280067,18.375,1885,-14412,2117.178955078125,0.9109,3240,9
85.14502617801047,121.32460732984293,110.77531847538332,18.125,1875,-14553,2066.437353515625,0.901,3600,10
59.01158106747231,92.53524672708963,81.82587122755619,14.375,1956,-10183,2083.2910888671877,0.8911,3960,11
69.03418367346939,102.55,91.85718485262808,16.375,1922,-11780,2188.5281494140627,0.8812,4320,12
80.17034068136273,121.07615230460922,110.54280491273055,21.125,1946,-14520,1993.4657958984376,0.8713,4680,13
79.23436705643111,115.65836298932385,104.9917368379113,18.75,1932,-13867,2667.1022216796873,0.8613999999999999,5040,14
86.65243902439025,127.65853658536585,117.06428139791345,19.5,1930,-15467,2541.6189453125,0.8515,5400,15
62.3468671679198,96.31478696741854,85.76763662260065,16.5,1953,-10772,2312.669226074219,0.8416,5760,16
67.96101265822784,105.34683544303797,94.92450259438866,17.5,1918,-11956,2008.2179443359375,0.8317,6120,17
64.41929035482259,99.61969015492254,89.03395018210885,15.125,1968,-11845,2155.537390136719,0.8218,6480,18
52.745771144278606,86.43781094527363,75.9586658937456,15.75,1988,-9476,1952.8222290039062,0.8119,6840,19
51.90348258706468,85.72885572139303,75.22467918802403,15.375,1987,-9169,1997.2620971679687,0.802,7200,20
73.77001013171225,111.89159067882473,101.23667340287383,16.875,1935,-12989,1841.1815551757813,0.7921,7560,21
47.657775541016605,81.34977352793156,70.79979778701959,15.875,1946,-8374,1846.167919921875,0.7822,7920,22
57.41935483870968,90.37320099255584,79.88125348252703,14.0,1995,-10499,1746.462890625,0.7723,8280,23
53.12952853598015,87.75682382133995,77.30240055806267,17.125,1968,-9660,1965.9757080078125,0.7624,8640,24
44.42487562189055,76.61990049751243,66.14321034645954,14.625,1974,-7710,1734.40068359375,0.7525,9000,25
45.7997997997998,78.66466466466467,68.22391994299127,15.125,1963,-8312,1458.18232421875,0.7425999999999999,9360,26
48.81985111662531,82.41736972704715,71.94128849998043,15.25,1988,-8144,1507.4212036132812,0.7327,9720,27
53.144084934277046,87.61779575328615,77.05797859527361,16.625,1944,-8920,1531.9730712890625,0.7228,10080,28
52.071108901044255,84.99502734957733,74.5953821815879,14.75,1986,-9038,1397.1465209960938,0.7129,10440,29
41.51741544674407,74.52094901564867,64.14735853925154,15.0,1948,-7410,1207.3064086914062,0.7030000000000001,10800,30
51.2029776674938,85.49330024813895,75.01401639216174,16.125,1997,-8677,1327.6009643554687,0.6931,11160,31
42.64813895781638,74.1712158808933,63.70376265848576,13.875,1996,-7512,1162.2086547851563,0.6832,11520,32
41.551861042183624,74.65856079404466,64.20838002307964,14.375,1999,-7282,1185.1211975097656,0.6733,11880,33
34.22282878411911,66.13796526054591,55.65741470789897,11.875,1983,-5904,1336.904278564453,0.6634,12240,34
42.832585949177876,74.06726457399103,63.616876353991216,13.125,1960,-7445,1182.1769958496093,0.6535,12600,35
41.22233250620347,73.68287841191066,63.31263806466118,12.375,1973,-6609,1041.7616394042968,0.6436,12960,36
42.9806259314456,74.58370591157477,64.10633698464589,13.625,1988,-7513,806.233251953125,0.6336999999999999,13320,37
37.24751491053678,68.6645129224652,58.17048142726476,14.625,1987,-6476,982.8915771484375,0.6237999999999999,13680,38
42.355511420059585,73.9488579940417,63.562010095329086,13.875,1995,-7477,922.9994262695312,0.6139,14040,39
51.937903626428216,85.68355688027819,75.19569540547666,16.75,1981,-9108,1029.7390014648438,0.604,14400,40
41.35334987593052,73.70719602977667,63.319873490281495,13.5,1999,-7116,911.1451538085937,0.5941,14760,41
28.24093392945852,58.55489319423746,48.11984756844183,10.875,1988,-4593,869.0618469238282,0.5842,15120,42
34.52955787382017,65.92896174863388,55.530663373010405,13.125,1989,-6004,796.9615844726562,0.5743,15480,43
39.30224438902743,70.77007481296758,60.32489886537487,13.625,1966,-6823,782.532958984375,0.5644,15840,44
38.68208955223881,70.68009950248756,60.18495269012918,11.875,1972,-6380,804.7222412109375,0.5545,16200,45
37.532266133066535,68.60280140070034,58.218096361752785,14.375,1973,-6500,837.7343078613281,0.5446,16560,46
32.842288557213934,63.9636815920398,53.47361241441056,12.375,1986,-5551,1004.3177917480468,0.5347,16920,47
