average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
70.841,107.7935,97.43588663339013,17.125,1951,-16103,2395.0605712890624,0.9901,360,1
72.4608040201005,109.53467336683417,99.10318764530959,18.5,1931,-16885,2512.1250244140624,0.9802,720,2
110.47433981066268,159.1405082212257,148.37590748401544,22.125,1935,-26738,1313.5651062011718,0.9703,1080,3
75.52085402184707,112.09831181727904,101.53613065258584,21.375,1982,-17488,5223.3790283203125,0.9604,1440,4
89.56836734693877,128.0234693877551,117.40754679970694,18.875,1922,-19823,6403.189306640625,0.9505,1800,5
75.83808016877637,110.82700421940929,100.24408816360805,16.5,1854,-16094,7512.401025390625,0.9406,2160,6
63.28036904151717,100.90005125576627,90.386809949764,15.0,1895,-14436,5267.567822265625,0.9307,2520,7
80.69821240799159,113.88801261829653,103.3705280813504,12.625,1866,-14954,4239.2580078125,0.9208,2880,8
74.26188068756319,109.75429726996967,99.18568329291428,15.5,1943,-15944,3693.12138671875,0.9109,3240,9
58.156111929307805,282.1531664212077,271.434768503622,22.375,1148,-29771,5326.763134765625,0.901,3600,10
70.33064921992954,110.08052340211374,99.49325038642633,16.25,1934,-16109,6547.96552734375,0.8911,3960,11
67.51026539809715,104.78617926890335,94.28718572452199,17.375,1963,-15824,5912.5734375,0.8812,4320,12
57.131972111553786,92.17729083665338,81.74913116487753,16.625,1969,-13292,7084.831591796875,0.8713,4680,13
89.01193436101443,131.60566882148186,121.14124478673955,22.625,1961,-21696,8871.70205078125,0.8613999999999999,5040,14
74.45030425963489,110.24137931034483,99.70186607991683,15.375,1937,-15564,5773.071533203125,0.8515,5400,15
67.80448877805486,103.66733167082295,93.22337785620141,16.125,1961,-14955,10500.253173828125,0.8416,5760,16
79.1629889669007,117.77683049147443,107.37243363970553,17.75,1954,-18144,4855.357885742187,0.8317,6120,17
51.04247876061969,83.49925037481259,72.96620980078694,16.0,1961,-11713,6082.279248046875,0.8218,6480,18
55.08087868197703,89.52371442835747,78.85216297425191,12.125,1950,-11855,3132.1337158203123,0.8119,6840,19
76.58183683940483,115.81118522319139,105.30838848299759,18.125,1889,-16996,7954.3712158203125,0.802,7200,20
58.712637913741226,92.35656970912738,81.86546675905296,15.0,1965,-13324,9330.371020507813,0.7921,7560,21
53.51861042183623,88.67295285359802,78.10933876915087,15.125,1977,-12291,8572.998071289063,0.7822,7920,22
63.408465068842425,98.68434472208057,88.12793790590669,17.125,1909,-13749,6200.433813476562,0.7723,8280,23
54.92497482376636,87.13242698892246,76.78676264291305,14.75,1941,-12110,5994.034838867187,0.7624,8640,24
59.01505711318796,91.89719626168224,81.33612906687219,12.5,1886,-12178,3757.5552490234377,0.7525,9000,25
53.027363184079604,87.98009950248756,77.40401619357809,15.375,1984,-12294,3644.3462158203124,0.7425999999999999,9360,26
55.91712158808933,90.01836228287841,79.4438995984186,14.5,1998,-12241,3789.2720703125,0.7327,9720,27
44.787562189054725,77.04477611940298,66.55423120978577,13.75,1987,-10166,3460.109240722656,0.7228,10080,28
52.4808362369338,85.64211050273768,75.23244019610513,14.625,1979,-10966,2737.6273559570313,0.7129,10440,29
50.243417784401394,81.5906607054148,71.07481470420548,12.75,1988,-10757,2927.456750488281,0.7030000000000001,10800,30
53.397881996974284,87.12455874936964,76.5462370291785,15.5,1947,-11568,3140.3080810546876,0.6931,11160,31
47.88778054862843,80.88079800498753,70.47320890790198,14.75,1974,-10674,2779.9899658203126,0.6832,11520,32
48.53107906514172,81.73396320238687,71.33180343792984,13.75,1980,-10842,3469.0541748046876,0.6733,11880,33
47.936878727634195,81.2107355864811,70.88117945096269,14.5,1989,-10774,2977.5885986328126,0.6634,12240,34
44.63084577114428,77.50746268656717,67.1540505104854,14.375,1989,-10036,2534.8488891601564,0.6535,12600,35
57.72990514228657,90.74288567149276,80.18397303108573,12.5,1968,-12610,2496.4572631835936,0.6436,12960,36
44.2591847005536,79.04026170105686,68.68361341235165,14.0,1962,-9809,2082.8603393554686,0.6336999999999999,13320,37
36.54258517034068,67.08166332665331,56.65438336485267,12.25,1973,-7941,2637.71572265625,0.6237999999999999,13680,38
38.18195564516129,69.97983870967742,59.733225947515606,11.625,1955,-8820,2652.2456787109377,0.6139,14040,39
58.13108242303873,91.82423038728898,81.35297866200852,16.625,1989,-13083,2560.227502441406,0.604,14400,40
40.14200595829195,73.11569016881828,62.5926398588602,12.875,1961,-9610,2611.7975952148436,0.5941,14760,41
34.05768274490303,64.71954251616111,54.26227407340031,12.0,1971,-8243,2245.008923339844,0.5842,15120,42
41.304282868525895,73.96364541832669,63.597715703054014,13.25,1978,-9538,1592.5905029296875,0.5743,15480,43
42.6636815920398,75.16019900497513,64.64865326535987,12.625,1985,-9581,2444.680554199219,0.5644,15840,44
36.85849056603774,67.68123138033764,57.283517364773715,14.75,1990,-8280,2074.9208374023438,0.5545,16200,45
37.8049147442327,68.80541624874624,58.234767915660164,12.625,1956,-8526,1855.8119384765625,0.5446,16560,46
35.4579811039284,66.262058677275,55.85689262491511,12.375,1986,-8147,2119.682653808594,0.5347,16920,47
29.17229394240318,60.18570009930487,49.680101733196665,11.125,1981,-7037,2841.21201171875,0.5247999999999999,17280,48
31.33366484336151,62.902038786673295,52.53486509806756,10.5,1980,-7200,3214.2728515625,0.5148999999999999,17640,49
