average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
68.5777431097244,107.03588143525741,96.62831837036794,15.75,1870,-15424,2262.91279296875,0.9901,360,1
87.66983491745873,127.87793896948475,117.26943916789337,20.875,1962,-19428,3785.8195678710936,0.9802,720,2
88.42900150526845,128.7290516808831,118.13773185788929,21.0,1952,-20282,3003.6461669921873,0.9703,1080,3
74.70264867566218,113.93703148425787,103.62374812806256,19.75,1941,-17687,2609.446728515625,0.9604,1440,4
89.36902966314732,124.3996983408748,113.91391499155002,16.625,1950,-18506,2572.6499145507814,0.9505,1800,5
86.1215644820296,123.40961945031712,112.7974075997035,17.125,1855,-17946,4083.8911376953124,0.9406,2160,6
71.23208879919274,105.37638748738648,94.96070652929748,15.125,1941,-15613,2313.0391479492187,0.9307,2520,7
73.35347432024169,110.87613293051359,100.40512499274385,18.375,1952,-16123,2742.9079711914064,0.9208,2880,8
60.85751295336787,93.34974093264249,82.80648048271622,13.25,1896,-12801,3222.891003417969,0.9109,3240,9
87.99103139013452,129.21076233183857,118.71137420650692,20.375,1944,-20390,3839.3511596679687,0.901,3600,10
80.18979591836735,119.68571428571428,109.13521857035632,20.875,1921,-18551,5430.7015625,0.8911,3960,11
69.40153846153846,103.23384615384616,92.68354947248916,16.875,1915,-14711,3904.7481689453125,0.8812,4320,12
63.914511873350925,106.06332453825857,95.52604719892854,14.125,1832,-14538,3680.969140625,0.8713,4680,13
82.70209580838323,121.60728542914171,111.14148201014437,17.25,1960,-19092,4297.4976806640625,0.8613999999999999,5040,14
72.80995024875622,109.91442786069652,99.35903568166738,17.125,1983,-16841,2783.3755126953124,0.8515,5400,15
60.22731958762886,93.04381443298969,82.49244664065868,14.125,1906,-13049,4557.5003662109375,0.8416,5760,16
78.4012671594509,113.36483632523759,102.69846406985985,14.25,1859,-14585,3397.8865966796875,0.8317,6120,17
61.67626262626263,94.06161616161616,83.66010337724204,13.125,1938,-13430,6042.2850341796875,0.8218,6480,18
82.57846153846154,119.19846153846154,108.60164454438603,15.5,1913,-18179,4498.4279296875,0.8119,6840,19
52.78606356968215,674.8960880195599,664.9885565063322,18.25,604,-37294,7003.926123046875,0.802,7200,20
60.8100050530571,94.2011116725619,83.81457003874986,14.75,1939,-13542,6465.357958984375,0.7921,7560,21
61.80609137055838,97.24822335025381,86.83239167550637,15.75,1939,-12730,5973.796923828125,0.7822,7920,22
50.5478217325989,85.26840260390586,74.75716834109524,13.0,1934,-11513,6047.874365234375,0.7723,8280,23
53.43449671219019,85.69347496206373,75.21910973785924,13.875,1931,-11852,5529.1283203125,0.7624,8640,24
54.25882946518668,87.17709384460142,76.53062361563872,13.625,1942,-11776,7562.16162109375,0.7525,9000,25
