average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,steps,episode
69.43027888446215,106.48356573705179,95.85398586759446,15.75,1961,-12822,13320,37
69.52739043824701,107.00099601593625,96.45733196397666,16.5,1962,-12762,13680,38
69.52739043824701,107.00099601593625,96.45733196397666,16.5,1962,-12762,14040,39
71.3929282868526,108.82320717131473,98.25299341516735,16.5,1961,-13199,14400,40
71.3929282868526,108.82320717131473,98.25299341516735,16.5,1961,-13199,14760,41
69.53685258964144,107.16782868525897,96.60510131294302,16.75,1961,-12830,15120,42
69.86852589641434,106.85906374501992,96.24699736806896,16.5,1961,-12835,15480,43
69.86852589641434,106.85906374501992,96.24699736806896,16.5,1961,-12835,15840,44
69.95567729083665,107.34561752988049,96.92040122597389,17.125,1961,-12846,16200,45
69.95567729083665,107.34561752988049,96.92040122597389,17.125,1961,-12846,16560,46
72.0761952191235,108.824203187251,98.20304044680552,16.625,1962,-13070,16920,47
69.03930348258706,106.16965174129353,95.65270653365312,16.625,1964,-12709,17280,48
69.03930348258706,106.16965174129353,95.65270653365312,16.625,1964,-12709,17640,49
67.19353233830846,103.62487562189055,93.03936767185348,16.75,1963,-12457,18000,50
67.19353233830846,103.62487562189055,93.03936767185348,16.75,1963,-12457,18360,51
70.02091633466135,107.9437250996016,97.45611911394826,16.5,1963,-13008,18720,52
72.20368525896414,109.96165338645419,99.3625434943017,17.125,1961,-13254,19080,53
72.20368525896414,109.96165338645419,99.3625434943017,17.125,1961,-13254,19440,54
70.26344621513944,107.4820717131474,96.90890998118715,16.25,1962,-12943,19800,55
69.82470119521912,106.82270916334662,96.33054083469113,16.125,1960,-12716,20160,56
69.82470119521912,106.82270916334662,96.33054083469113,16.125,1960,-12716,20520,57
68.43725099601593,106.10657370517929,95.69214129157929,16.625,1962,-12699,20880,58
68.43725099601593,106.10657370517929,95.69214129157929,16.625,1962,-12699,21240,59
66.4980079681275,103.61952191235059,93.13075228929355,16.25,1963,-12224,21600,60
67.28585657370517,103.58416334661355,93.17576447277492,16.0,1961,-12286,21960,61
67.28585657370517,103.58416334661355,93.17576447277492,16.0,1961,-12286,22320,62
68.04980079681275,104.73655378486056,94.23523463574757,16.625,1963,-12435,22680,63
68.04980079681275,104.73655378486056,94.23523463574757,16.625,1963,-12435,23040,64
70.54626865671642,107.88706467661692,97.35283700980217,16.5,1963,-12894,23400,65
69.37749003984064,105.94422310756973,95.4936319492138,16.5,1962,-12677,23760,66
69.37749003984064,105.94422310756973,95.4936319492138,16.5,1962,-12677,24120,67
70.2156374501992,107.83665338645419,97.31013495613335,16.5,1963,-12903,24480,68
70.2156374501992,107.83665338645419,97.31013495613335,16.5,1963,-12903,24840,69
69.12400398406375,106.12749003984064,95.64115300749964,16.375,1962,-12741,25200,70
68.02589641434263,104.94870517928287,94.40960165155266,16.0,1960,-12507,25560,71
68.02589641434263,104.94870517928287,94.40960165155266,16.0,1960,-12507,25920,72
68.64342629482071,105.48306772908367,95.0513468620601,16.25,1961,-12568,26280,73
68.64342629482071,105.48306772908367,95.0513468620601,16.25,1961,-12568,26640,74
68.69671314741036,106.4691235059761,95.9525293445574,16.5,1960,-12763,27000,75
70.43830845771144,107.46218905472637,96.97433335391456,16.5,1963,-12955,27360,76
70.43830845771144,107.46218905472637,96.97433335391456,16.5,1963,-12955,27720,77
71.30577689243027,108.58466135458167,98.05781707247931,17.25,1964,-13119,28080,78
71.30577689243027,108.58466135458167,98.05781707247931,17.25,1964,-13119,28440,79
70.82221115537848,108.52041832669323,98.06050682831298,16.375,1963,-13050,28800,80
69.2699203187251,106.89243027888446,96.40625391240431,16.5,1962,-12751,29160,81
69.2699203187251,106.89243027888446,96.40625391240431,16.5,1962,-12751,29520,82
71.36703187250995,109.65438247011951,99.20065175127772,16.5,1961,-13088,29880,83
69.74900398406375,106.57569721115537,96.09698060982554,16.125,1962,-12761,30240,84
69.74900398406375,106.57569721115537,96.09698060982554,16.125,1962,-12761,30600,85
72.63197211155378,109.89043824701196,99.25466726506275,17.0,1962,-13254,30960,86
72.63197211155378,109.89043824701196,99.25466726506275,17.0,1962,-13254,31320,87
72.45490782262083,108.99302441454908,98.49100666879855,16.125,1959,-13231,31680,88
67.71264940239044,104.01743027888446,93.46517470084844,16.5,1962,-12390,32040,89
67.71264940239044,104.01743027888446,93.46517470084844,16.5,1962,-12390,32400,90
67.82370517928287,105.18027888446215,94.68433620202518,16.75,1962,-12517,32760,91
67.82370517928287,105.18027888446215,94.68433620202518,16.75,1962,-12517,33120,92
65.50498007968127,102.51494023904382,92.0634707289019,16.25,1962,-12058,33480,93
69.48356573705179,106.10059760956176,95.55348289671716,17.375,1963,-12648,33840,94
69.48356573705179,106.10059760956176,95.55348289671716,17.375,1963,-12648,34200,95
67.87450199203187,105.34760956175299,94.79883921723568,16.0,1960,-12404,34560,96
67.87450199203187,105.34760956175299,94.79883921723568,16.0,1960,-12404,34920,97
64.82021912350598,100.60607569721115,90.07348779688408,15.375,1961,-11811,35280,98
71.36454183266932,108.72360557768924,98.1256562609853,17.25,1962,-13152,35640,99
71.36454183266932,108.72360557768924,98.1256562609853,17.25,1962,-13152,36000,100
71.50099601593625,108.67679282868527,98.14145014501922,16.5,1962,-13166,36360,101
71.50099601593625,108.67679282868527,98.14145014501922,16.5,1962,-13166,36720,102
69.4238047808765,106.11752988047809,95.56173960526316,16.25,1960,-12718,37080,103
67.48804780876495,103.78486055776892,93.31635777010315,16.875,1963,-12224,37440,104
67.48804780876495,103.78486055776892,93.31635777010315,16.875,1963,-12224,37800,105
66.45069721115537,103.22161354581674,92.65729717385348,16.25,1962,-12240,38160,106
66.45069721115537,103.22161354581674,92.65729717385348,16.25,1962,-12240,38520,107
67.5253984063745,104.8351593625498,94.32424478750772,16.75,1962,-12387,38880,108
69.94970119521912,106.8351593625498,96.31701367650734,16.25,1962,-12819,39240,109
69.94970119521912,106.8351593625498,96.31701367650734,16.25,1962,-12819,39600,110
71.31025896414343,108.77241035856574,98.2460100858306,17.625,1962,-13347,39960,111
71.31025896414343,108.77241035856574,98.2460100858306,17.625,1962,-13347,40320,112
67.85301444942701,105.2057797708022,94.61800616191957,16.5,1961,-12499,40680,113
69.97360557768924,106.88097609561753,96.30032807074946,17.0,1963,-12875,41040,114
69.97360557768924,106.88097609561753,96.30032807074946,17.0,1963,-12875,41400,115
70.3207171314741,107.5179282868526,96.96310016817084,16.5,1961,-12932,41760,116
65.90089641434263,102.24352589641434,91.87259943846024,16.5,1961,-12173,42120,117
65.90089641434263,102.24352589641434,91.87259943846024,16.5,1961,-12173,42480,118
70.76743027888446,108.69870517928287,98.29369519414595,16.5,1962,-13040,42840,119
69.6937250996016,107.5288844621514,97.07049238054672,17.25,1963,-12816,43200,120
69.6937250996016,107.5288844621514,97.07049238054672,17.25,1963,-12816,43560,121
68.48059701492538,105.89651741293532,95.36162283255997,17.625,1962,-12764,43920,122
65.90338645418326,103.0199203187251,92.420277414051,16.25,1962,-12071,44280,123
65.90338645418326,103.0199203187251,92.420277414051,16.25,1962,-12071,44640,124
68.40637450199203,105.54432270916335,94.95243253895862,16.875,1963,-12546,45000,125
68.40637450199203,105.54432270916335,94.95243253895862,16.875,1963,-12546,45360,126
66.83067729083665,103.36752988047809,92.98128782098046,16.0,1961,-12174,45720,127
66.43326693227091,103.4546812749004,92.86692829262942,16.25,1961,-12229,46080,128
66.43326693227091,103.4546812749004,92.86692829262942,16.25,1961,-12229,46440,129
71.43376494023904,108.33366533864542,97.7571609032667,17.125,1961,-13180,46800,130
68.32037867463876,105.76382660687594,95.22093593949407,16.375,1962,-12577,47160,131
68.32037867463876,105.76382660687594,95.22093593949407,16.375,1962,-12577,47520,132
68.01292889109895,105.25459970164097,94.72298024397745,16.625,1964,-12574,47880,133
68.01292889109895,105.25459970164097,94.72298024397745,16.625,1964,-12574,48240,134
69.96364541832669,107.0488047808765,96.54650262566052,16.5,1961,-12831,48600,135
68.70766932270917,105.21812749003983,94.71350368247431,16.875,1962,-12569,48960,136
68.70766932270917,105.21812749003983,94.71350368247431,16.875,1962,-12569,49320,137
69.82868525896414,106.5562749003984,95.93482905003755,16.5,1963,-12854,49680,138
69.82868525896414,106.5562749003984,95.93482905003755,16.5,1963,-12854,50040,139
68.73505976095618,105.26593625498008,94.70027557323026,16.625,1962,-12550,50400,140
64.83964143426294,101.35557768924303,90.90198354812397,16.75,1961,-11998,50760,141
64.83964143426294,101.35557768924303,90.90198354812397,16.75,1961,-11998,51120,142
65.33432835820895,101.87711442786069,91.390003178024,16.75,1963,-12024,51480,143
65.33432835820895,101.87711442786069,91.390003178024,16.75,1963,-12024,51840,144
66.64342629482071,103.51494023904382,93.00744069178194,16.375,1961,-12251,52200,145
70.12991538078646,107.65007466401195,97.0154603155325,16.375,1964,-12938,52560,146
70.12991538078646,107.65007466401195,97.0154603155325,16.375,1964,-12938,52920,147
69.87250996015936,106.48057768924303,95.97175226437183,17.375,1962,-12787,53280,148
69.87250996015936,106.48057768924303,95.97175226437183,17.375,1962,-12787,53640,149
69.85657370517929,106.87400398406375,96.31186881322598,16.5,1962,-12915,54000,150
69.85657370517929,106.87400398406375,96.31186881322598,16.5,1962,-12915,54360,151
72.19173306772909,109.83964143426294,99.30595301722485,16.5,1963,-13131,54720,152
68.90438247011951,106.3496015936255,95.70232760541735,16.625,1963,-12641,55080,153
68.90438247011951,106.3496015936255,95.70232760541735,16.625,1963,-12641,55440,154
69.06922310756973,106.63994023904382,96.11208057534189,16.75,1961,-12742,55800,155
69.06922310756973,106.63994023904382,96.11208057534189,16.75,1961,-12742,56160,156
73.11155378486056,110.28187250996017,99.67067610902814,17.25,1962,-13378,56520,157
69.29432270916335,105.99053784860558,95.66293158356305,16.25,1962,-12783,56880,158
69.29432270916335,105.99053784860558,95.66293158356305,16.25,1962,-12783,57240,159
69.03487792725461,106.53114100647733,96.05285936211304,16.25,1961,-12677,57600,160
69.03487792725461,106.53114100647733,96.05285936211304,16.25,1961,-12677,57960,161
64.99501992031873,101.89940239043824,91.51977838118151,16.75,1962,-11981,58320,162
66.50722471350274,103.03188839063279,92.49490698833758,16.125,1961,-12222,58680,163
66.50722471350274,103.03188839063279,92.49490698833758,16.125,1961,-12222,59040,164
69.10159362549801,106.51892430278885,96.04301871088686,16.625,1962,-12803,59400,165
69.10159362549801,106.51892430278885,96.04301871088686,16.625,1962,-12803,59760,166
70.3496015936255,107.44870517928287,96.87554326670941,16.375,1962,-12880,60120,167
70.72709163346613,107.88794820717132,97.36606536328631,17.25,1963,-12900,60480,168
70.72709163346613,107.88794820717132,97.36606536328631,17.25,1963,-12900,60840,169
67.91434262948208,104.47161354581674,93.86633404181336,16.625,1961,-12393,61200,170
67.91434262948208,104.47161354581674,93.86633404181336,16.625,1961,-12393,61560,171
68.45567729083665,106.22609561752988,95.76814740221613,16.375,1962,-12667,61920,172
68.17987045341306,105.50971599402092,95.0144262129477,16.25,1963,-12573,62280,173
68.17987045341306,105.50971599402092,95.0144262129477,16.25,1963,-12573,62640,174
66.90986055776892,103.68227091633466,93.25615203101235,16.25,1961,-12152,63000,175
66.90986055776892,103.68227091633466,93.25615203101235,16.25,1961,-12152,63360,176
69.76643426294821,107.24900398406375,96.79597627657539,16.25,1961,-12905,63720,177
70.66334661354581,107.88844621513944,97.33057342637511,17.0,1963,-12961,64080,178
70.66334661354581,107.88844621513944,97.33057342637511,17.0,1963,-12961,64440,179
70.01295465869457,107.78824115595415,97.24847818743098,16.375,1962,-12802,64800,180
70.01295465869457,107.78824115595415,97.24847818743098,16.375,1962,-12802,65160,181
67.52985074626865,103.95522388059702,93.55293862515022,16.125,1963,-12360,65520,182
67.10911808669657,103.9531639262581,93.58996253484787,16.375,1963,-12362,65880,183
67.10911808669657,103.9531639262581,93.58996253484787,16.375,1963,-12362,66240,184
68.49550898203593,105.75798403193613,95.23985997071763,16.25,1958,-12606,66600,185
68.49550898203593,105.75798403193613,95.23985997071763,16.25,1958,-12606,66960,186
71.16334661354581,108.4746015936255,97.92092167053355,16.75,1962,-13112,67320,187
69.31474103585657,107.13894422310757,96.57194262542255,16.625,1961,-12754,67680,188
69.31474103585657,107.13894422310757,96.57194262542255,16.625,1961,-12754,68040,189
69.70866533864542,106.35009960159363,95.81419326958515,16.875,1962,-12769,68400,190
69.70866533864542,106.35009960159363,95.81419326958515,16.875,1962,-12769,68760,191
71.08316733067728,108.82171314741036,98.3058398669499,16.875,1961,-13119,69120,192
69.86055776892431,107.375,96.92549812969271,16.875,1962,-12987,69480,193
69.86055776892431,107.375,96.92549812969271,16.875,1962,-12987,69840,194
69.32121513944223,107.02589641434263,96.59214644132027,16.875,1962,-12873,70200,195
69.32121513944223,107.02589641434263,96.59214644132027,16.875,1962,-12873,70560,196
70.73456175298804,108.65239043824701,98.11533514111731,16.5,1963,-12961,70920,197
71.0199203187251,108.27589641434263,97.72768478407603,17.5,1962,-13105,71280,198
71.0199203187251,108.27589641434263,97.72768478407603,17.5,1962,-13105,71640,199
68.03884462151395,106.00149402390439,95.38308604321146,16.5,1958,-12649,72000,200
