average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,steps,episode
68.14741035856574,104.99551792828686,94.50163477440958,16.375,1961,-12527,20160,56
67.39890438247012,104.75249003984064,94.32959642031611,16.125,1961,-12411,20520,57
67.39890438247012,104.75249003984064,94.32959642031611,16.125,1961,-12411,20880,58
67.7788844621514,104.28685258964144,93.78605783562085,15.625,1961,-12366,21240,59
71.91940298507463,108.55522388059701,98.04221202855743,17.625,1962,-13165,21600,60
71.91940298507463,108.55522388059701,98.04221202855743,17.625,1962,-13165,21960,61
70.45219123505976,107.31972111553785,96.80126969496177,16.5,1960,-12925,22320,62
70.48557213930349,108.66467661691543,98.14611052708362,16.75,1964,-13025,22680,63
70.48557213930349,108.66467661691543,98.14611052708362,16.75,1964,-13025,23040,64
70.73505976095618,108.19970119521912,97.7058063836972,16.625,1962,-12948,23400,65
70.73505976095618,108.19970119521912,97.7058063836972,16.625,1962,-12948,23760,66
68.02241035856574,104.30577689243027,93.7932311444505,16.375,1963,-12356,24120,67
66.71264940239044,103.66035856573706,93.1527847841993,16.875,1963,-12415,24480,68
66.71264940239044,103.66035856573706,93.1527847841993,16.875,1963,-12415,24840,69
66.71762948207171,103.62250996015936,93.08974393342805,16.75,1962,-12223,25200,70
66.71762948207171,103.62250996015936,93.08974393342805,16.75,1962,-12223,25560,71
70.86176031824962,109.22128294380904,98.62666967196442,16.5,1964,-12975,25920,72
69.81243781094527,107.57114427860697,97.03673889112684,17.0,1964,-13070,26280,73
69.81243781094527,107.57114427860697,97.03673889112684,17.0,1964,-13070,26640,74
70.0906374501992,107.08067729083665,96.5112916227942,16.625,1961,-12896,27000,75
70.0906374501992,107.08067729083665,96.5112916227942,16.625,1961,-12896,27360,76
68.51243781094527,105.35870646766169,94.88202285049533,16.25,1963,-12545,27720,77
70.39143426294821,107.8530876494024,97.34349211453303,16.25,1961,-12757,28080,78
70.39143426294821,107.8530876494024,97.34349211453303,16.25,1961,-12757,28440,79
68.41334661354581,105.1339641434263,94.66021003566641,16.875,1961,-12681,28800,80
68.41334661354581,105.1339641434263,94.66021003566641,16.875,1961,-12681,29160,81
72.08266932270917,109.34910358565737,98.89998104422484,16.25,1963,-13201,29520,82
68.34312749003983,104.87201195219123,94.28869566915405,16.25,1964,-12627,29880,83
68.34312749003983,104.87201195219123,94.28869566915405,16.25,1964,-12627,30240,84
70.45019920318725,108.01643426294821,97.55881755706815,16.375,1960,-12879,30600,85
70.45019920318725,108.01643426294821,97.55881755706815,16.375,1960,-12879,30960,86
72.36005976095618,109.8351593625498,99.19641058631409,16.5,1963,-13280,31320,87
69.88545816733068,107.46762948207171,96.98052222638118,16.5,1962,-12872,31680,88
69.88545816733068,107.46762948207171,96.98052222638118,16.5,1962,-12872,32040,89
69.6870951669158,106.6751370204285,96.19128359064032,16.5,1962,-12792,32400,90
69.58167330677291,106.88994023904382,96.39629951179236,16.25,1962,-12852,32760,91
69.58167330677291,106.88994023904382,96.39629951179236,16.25,1962,-12852,33120,92
67.84262948207171,104.72310756972112,94.18298636041848,16.0,1963,-12499,33480,93
67.84262948207171,104.72310756972112,94.18298636041848,16.0,1963,-12499,33840,94
67.68159203980099,104.75671641791045,94.13612370081292,16.125,1964,-12439,34200,95
68.22260956175299,105.49452191235059,94.8650887500039,16.625,1962,-12538,34560,96
68.22260956175299,105.49452191235059,94.8650887500039,16.625,1962,-12538,34920,97
69.38346613545816,106.28934262948208,95.86688147528544,16.625,1963,-12792,35280,98
69.38346613545816,106.28934262948208,95.86688147528544,16.625,1963,-12792,35640,99
69.92629482071713,107.21762948207171,96.62732031564093,16.5,1963,-12796,36000,100
66.6050796812749,103.18227091633466,92.80242115176175,16.5,1962,-12183,36360,101
66.6050796812749,103.18227091633466,92.80242115176175,16.5,1962,-12183,36720,102
68.81324701195219,105.9292828685259,95.48750350437061,16.0,1960,-12662,37080,103
68.81324701195219,105.9292828685259,95.48750350437061,16.0,1960,-12662,37440,104
71.61185849526656,109.96562032884903,99.37571687220881,16.375,1963,-13253,37800,105
67.77290836653387,105.54780876494024,94.9991465915874,16.25,1962,-12500,38160,106
67.77290836653387,105.54780876494024,94.9991465915874,16.25,1962,-12500,38520,107
65.1938216243149,101.62979571499751,91.21126300638244,16.0,1961,-11956,38880,108
65.1938216243149,101.62979571499751,91.21126300638244,16.0,1961,-11956,39240,109
70.7953187250996,107.58764940239044,97.14892141116556,16.25,1960,-12898,39600,110
67.42629482071713,104.34213147410358,93.91420260489349,17.0,1962,-12445,39960,111
67.42629482071713,104.34213147410358,93.91420260489349,17.0,1962,-12445,40320,112
69.66334661354581,106.61205179282868,96.14008030434908,16.5,1961,-12768,40680,113
69.66334661354581,106.61205179282868,96.14008030434908,16.5,1961,-12768,41040,114
67.14342629482071,104.15338645418326,93.63052450782078,16.375,1960,-12276,41400,115
69.45567729083665,106.78884462151395,96.2413421908554,16.25,1961,-12793,41760,116
69.45567729083665,106.78884462151395,96.2413421908554,16.25,1961,-12793,42120,117
70.87350597609561,107.40139442231076,96.80961170291519,16.75,1962,-12896,42480,118
70.87350597609561,107.40139442231076,96.80961170291519,16.75,1962,-12896,42840,119
72.26842629482071,109.60458167330677,99.15063730089751,16.375,1962,-13179,43200,120
67.48804780876495,104.96464143426294,94.57776582224785,16.25,1962,-12388,43560,121
67.48804780876495,104.96464143426294,94.57776582224785,16.25,1962,-12388,43920,122
68.00149402390439,104.84213147410358,94.2595740616425,16.5,1962,-12485,44280,123
68.00149402390439,104.84213147410358,94.2595740616425,16.5,1962,-12485,44640,124
70.44721115537848,107.00747011952191,96.48100043376968,16.625,1963,-12734,45000,125
70.91293532338308,108.0636815920398,97.53966020148033,17.625,1964,-13100,45360,126
70.91293532338308,108.0636815920398,97.53966020148033,17.625,1964,-13100,45720,127
71.6469123505976,109.3261952191235,98.79311604825342,16.5,1961,-13190,46080,128
71.6469123505976,109.3261952191235,98.79311604825342,16.5,1961,-13190,46440,129
70.98954183266932,108.50996015936255,97.91563532313155,16.5,1960,-13120,46800,130
70.61503984063745,107.52440239043824,96.99385394473295,16.125,1961,-12957,47160,131
70.61503984063745,107.52440239043824,96.99385394473295,16.125,1961,-12957,47520,132
70.0488047808765,107.51344621513944,96.91688944299801,16.125,1962,-12871,47880,133
69.1558764940239,106.50796812749005,96.03242289682558,16.5,1962,-12598,48240,134
69.1558764940239,106.50796812749005,96.03242289682558,16.5,1962,-12598,48600,135
69.90832087693074,107.2057797708022,96.71232078157324,16.25,1963,-12941,48960,136
69.90832087693074,107.2057797708022,96.71232078157324,16.25,1963,-12941,49320,137
72.38339134758826,109.34510193933366,98.75252169187586,16.375,1964,-13208,49680,138
69.36055776892431,106.41185258964144,95.84084011449019,16.125,1963,-12655,50040,139
69.36055776892431,106.41185258964144,95.84084011449019,16.125,1963,-12655,50400,140
71.65520677628301,109.3368211260588,98.83349530442094,16.75,1961,-13235,50760,141
71.65520677628301,109.3368211260588,98.83349530442094,16.75,1961,-13235,51120,142
68.92729083665338,106.04681274900399,95.50250589183543,16.75,1962,-12590,51480,143
69.83358246138515,106.57199800697559,96.06953181423546,16.25,1961,-12742,51840,144
69.83358246138515,106.57199800697559,96.06953181423546,16.25,1961,-12742,52200,145
66.06713078070612,102.57931377424167,92.16767658916605,16.625,1965,-12083,52560,146
66.06713078070612,102.57931377424167,92.16767658916605,16.625,1965,-12083,52920,147
67.9800796812749,104.98157370517929,94.47734895582796,16.125,1961,-12521,53280,148
68.90139442231076,105.90189243027888,95.43204696137612,16.125,1963,-12634,53640,149
68.90139442231076,105.90189243027888,95.43204696137612,16.125,1963,-12634,54000,150
67.51094527363185,104.43731343283582,93.81137426008988,16.25,1963,-12425,54360,151
67.51094527363185,104.43731343283582,93.81137426008988,16.25,1963,-12425,54720,152
71.89591633466135,109.07221115537848,98.56531418617028,16.625,1962,-13220,55080,153
68.96115537848605,105.79980079681275,95.3223112979102,17.0,1962,-12661,55440,154
68.96115537848605,105.79980079681275,95.3223112979102,17.0,1962,-12661,55800,155
66.69721115537848,103.4003984063745,92.9786057758272,16.125,1962,-12077,56160,156
66.69721115537848,103.4003984063745,92.9786057758272,16.125,1962,-12077,56520,157
70.36169154228855,107.65721393034826,97.20787908367252,17.375,1964,-12905,56880,158
73.04681274900399,110.42131474103586,99.93999789805638,16.375,1962,-13461,57240,159
73.04681274900399,110.42131474103586,99.93999789805638,16.375,1962,-13461,57600,160
68.81573705179282,105.46663346613546,95.07478310687,16.375,1961,-12641,57960,161
68.81573705179282,105.46663346613546,95.07478310687,16.375,1961,-12641,58320,162
71.66832669322709,109.13844621513944,98.78331597298619,16.75,1962,-13207,58680,163
67.96562032884903,105.08719481813652,94.7069950706298,16.625,1961,-12508,59040,164
67.96562032884903,105.08719481813652,94.7069950706298,16.625,1961,-12508,59400,165
71.1139303482587,108.13582089552239,97.55691173472772,16.25,1963,-13097,59760,166
71.1139303482587,108.13582089552239,97.55691173472772,16.25,1963,-13097,60120,167
69.29830677290836,106.89990039840637,96.39048974597185,16.625,1961,-12872,60480,168
68.95667330677291,105.67231075697211,95.18757867902694,16.625,1962,-12577,60840,169
68.95667330677291,105.67231075697211,95.18757867902694,16.625,1962,-12577,61200,170
68.8726368159204,106.12139303482587,95.55646385563661,16.5,1962,-12754,61560,171
70.05077152812345,106.88153310104529,96.41258239207329,16.125,1964,-12851,61920,172
70.05077152812345,106.88153310104529,96.41258239207329,16.125,1964,-12851,62280,173
71.15288844621514,108.35209163346613,97.79207872222717,16.375,1962,-13066,62640,174
71.15288844621514,108.35209163346613,97.79207872222717,16.375,1962,-13066,63000,175
68.90886454183267,106.45219123505976,95.83776002640148,16.5,1960,-12730,63360,176
67.48480318883907,104.38565022421524,93.86880204630921,16.625,1962,-12586,63720,177
67.48480318883907,104.38565022421524,93.86880204630921,16.625,1962,-12586,64080,178
68.31691542288557,105.41990049751244,94.91511884981156,16.5,1963,-12657,64440,179
68.31691542288557,105.41990049751244,94.91511884981156,16.5,1963,-12657,64800,180
69.09810756972112,106.16533864541833,95.72077084341853,16.375,1961,-12729,65160,181
68.79183266932272,105.93675298804781,95.480078190174,16.5,1962,-12646,65520,182
68.79183266932272,105.93675298804781,95.480078190174,16.5,1962,-12646,65880,183
65.21314741035856,101.37001992031873,90.94992902692543,16.5,1962,-11845,66240,184
65.21314741035856,101.37001992031873,90.94992902692543,16.5,1962,-11845,66600,185
69.03187250996017,106.79083665338645,96.2870777017692,16.875,1961,-12740,66960,186
71.38346613545816,108.73456175298804,98.2056775793685,16.25,1960,-13152,67320,187
71.38346613545816,108.73456175298804,98.2056775793685,16.25,1960,-13152,67680,188
69.14741035856574,105.83366533864542,95.24735103516336,16.5,1961,-12631,68040,189
69.14741035856574,105.83366533864542,95.24735103516336,16.5,1961,-12631,68400,190
65.5,102.36852589641434,91.85434453469759,16.25,1963,-12085,68760,191
71.07114427860697,108.54477611940298,97.98776312715809,16.25,1963,-13126,69120,192
71.07114427860697,108.54477611940298,97.98776312715809,16.25,1963,-13126,69480,193
72.29830677290836,110.02838645418326,99.53454942981146,16.125,1961,-13257,69840,194
72.29830677290836,110.02838645418326,99.53454942981146,16.125,1961,-13257,70200,195
66.33167330677291,103.16782868525897,92.68609267038538,16.0,1963,-12247,70560,196
68.63047808764941,105.82470119521912,95.23820169430869,17.0,1962,-12609,70920,197
68.63047808764941,105.82470119521912,95.23820169430869,17.0,1962,-12609,71280,198
67.70567729083665,104.36952191235059,93.83920828483916,16.25,1962,-12493,71640,199
67.70567729083665,104.36952191235059,93.83920828483916,16.25,1962,-12493,72000,200
