average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,steps,episode
70.78037848605578,108.15288844621514,97.59144314911491,17.0,1962,-13033,33120,92
70.78037848605578,108.15288844621514,97.59144314911491,17.0,1962,-13033,33480,93
70.73605577689243,107.90139442231076,97.44356067376202,17.25,1962,-13052,33840,94
70.73605577689243,107.90139442231076,97.44356067376202,17.25,1962,-13052,34200,95
65.6339641434263,101.68027888446215,91.21861142390665,15.5,1962,-12077,34560,96
72.67562189054726,110.11194029850746,99.49783295413522,16.75,1964,-13250,34920,97
72.67562189054726,110.11194029850746,99.49783295413522,16.75,1964,-13250,35280,98
68.56772908366534,105.68625498007968,95.23090774605346,16.0,1961,-12692,35640,99
68.56772908366534,105.68625498007968,95.23090774605346,16.0,1961,-12692,36000,100
67.63496015936255,104.51743027888446,94.03358524764766,16.25,1961,-12497,36360,101
69.33565737051792,106.48705179282868,95.9823900020708,16.5,1962,-12802,36720,102
69.33565737051792,106.48705179282868,95.9823900020708,16.5,1962,-12802,37080,103
66.9332336821126,103.8704534130543,93.41640040371038,16.25,1961,-12223,37440,104
66.9332336821126,103.8704534130543,93.41640040371038,16.25,1961,-12223,37800,105
68.67462686567164,105.17810945273632,94.80739624448219,16.25,1963,-12561,38160,106
67.2953187250996,104.50697211155378,93.91403824229167,16.5,1961,-12425,38520,107
67.2953187250996,104.50697211155378,93.91403824229167,16.5,1961,-12425,38880,108
67.1866600298656,104.30562468889995,93.83896439864675,16.375,1964,-12336,39240,109
67.1866600298656,104.30562468889995,93.83896439864675,16.375,1964,-12336,39600,110
69.5452736318408,106.6094527363184,96.12360171226626,16.5,1963,-12858,39960,111
69.39940239043824,106.30029880478088,95.78380424932034,16.375,1960,-12651,40320,112
69.39940239043824,106.30029880478088,95.78380424932034,16.375,1960,-12651,40680,113
70.6429282868526,107.43077689243027,96.88279906590697,16.5,1961,-12890,41040,114
70.6429282868526,107.43077689243027,96.88279906590697,16.5,1961,-12890,41400,115
72.32868525896414,109.6050796812749,98.9809891364701,16.5,1961,-13188,41760,116
66.99203187250995,103.46513944223108,93.01207249962364,16.375,1962,-12259,42120,117
66.99203187250995,103.46513944223108,93.01207249962364,16.375,1962,-12259,42480,118
69.70069721115537,106.38446215139442,95.8570800227845,16.25,1960,-12679,42840,119
69.70069721115537,106.38446215139442,95.8570800227845,16.25,1960,-12679,43200,120
65.83532338308457,102.57114427860697,92.12637034075455,16.625,1963,-12093,43560,121
69.26357747882412,105.9706028898854,95.54919157317065,17.5,1962,-12807,43920,122
69.26357747882412,105.9706028898854,95.54919157317065,17.5,1962,-12807,44280,123
68.1538844621514,105.33266932270917,94.8708916772844,16.375,1962,-12548,44640,124
68.1538844621514,105.33266932270917,94.8708916772844,16.375,1962,-12548,45000,125
67.94870517928287,105.77141434262948,95.40684882469071,16.375,1962,-12621,45360,126
69.95266567015446,107.20079720976582,96.59543730908531,16.25,1963,-12762,45720,127
69.95266567015446,107.20079720976582,96.59543730908531,16.25,1963,-12762,46080,128
70.20268924302789,107.34760956175299,96.83031653559921,16.375,1959,-12828,46440,129
70.20268924302789,107.34760956175299,96.83031653559921,16.375,1959,-12828,46800,130
71.39890438247012,108.74452191235059,98.27938845213849,17.5,1962,-13149,47160,131
70.64392430278885,108.6050796812749,98.03863860338029,16.5,1962,-13104,47520,132
70.64392430278885,108.6050796812749,98.03863860338029,16.5,1962,-13104,47880,133
65.83283582089553,102.69800995024876,92.11404758631727,16.25,1961,-12169,48240,134
65.83283582089553,102.69800995024876,92.11404758631727,16.25,1961,-12169,48600,135
68.2300796812749,105.48406374501992,94.85863575324504,16.25,1961,-12544,48960,136
70.47782760338814,107.64623816641753,97.0435480811832,16.375,1962,-13010,49320,137
70.47782760338814,107.64623816641753,97.0435480811832,16.375,1962,-13010,49680,138
69.30826693227091,106.43276892430279,95.97464123892077,16.875,1962,-12870,50040,139
69.30826693227091,106.43276892430279,95.97464123892077,16.875,1962,-12870,50400,140
70.58395615346288,108.22620827105132,97.75129424650696,16.125,1958,-13057,50760,141
68.30746268656716,104.82935323383084,94.34178703870096,16.5,1964,-12392,51120,142
68.30746268656716,104.82935323383084,94.34178703870096,16.5,1964,-12392,51480,143
68.39402985074626,105.32985074626866,94.74120503194519,16.5,1963,-12480,51840,144
68.39402985074626,105.32985074626866,94.74120503194519,16.5,1963,-12480,52200,145
69.58507462686568,106.28706467661692,95.70497917214495,17.125,1963,-12750,52560,146
67.06274900398407,104.16135458167331,93.70465883504383,16.5,1962,-12376,52920,147
67.06274900398407,104.16135458167331,93.70465883504383,16.5,1962,-12376,53280,148
68.56253114100647,106.31589436970603,95.7511650567362,16.25,1962,-12708,53640,149
68.56253114100647,106.31589436970603,95.7511650567362,16.25,1962,-12708,54000,150
69.32818725099601,106.94173306772909,96.50334053737383,16.5,1961,-12802,54360,151
68.62998007968127,106.36553784860558,95.88136388069294,17.0,1961,-12635,54720,152
68.62998007968127,106.36553784860558,95.88136388069294,17.0,1961,-12635,55080,153
71.15239043824701,108.20268924302789,97.65135573054704,16.5,1962,-12961,55440,154
71.15239043824701,108.20268924302789,97.65135573054704,16.5,1962,-12961,55800,155
70.31340308918784,107.82511210762331,97.29561555867242,16.125,1961,-12907,56160,156
69.36752988047809,106.52938247011951,96.03985982515383,16.5,1961,-12794,56520,157
69.36752988047809,106.52938247011951,96.03985982515383,16.5,1961,-12794,56880,158
71.05677290836654,108.77141434262948,98.33748874751087,17.125,1961,-13177,57240,159
71.05677290836654,108.77141434262948,98.33748874751087,17.125,1961,-13177,57600,160
67.3441235059761,104.31274900398407,93.84450698687291,16.625,1961,-12393,57960,161
69.73157370517929,107.12549800796813,96.52013446670331,16.25,1961,-12805,58320,162
69.73157370517929,107.12549800796813,96.52013446670331,16.25,1961,-12805,58680,163
67.10458167330677,103.70567729083665,93.15456417426769,16.625,1961,-12346,59040,164
67.10458167330677,103.70567729083665,93.15456417426769,16.625,1961,-12346,59400,165
70.45966135458167,107.07021912350598,96.56229775886946,16.5,1962,-12825,59760,166
67.14477611940299,104.25721393034826,93.67785647740756,16.5,1964,-12427,60120,167
67.14477611940299,104.25721393034826,93.67785647740756,16.5,1964,-12427,60480,168
70.2899850523169,107.6322869955157,97.04006468029728,16.625,1961,-12972,60840,169
70.2899850523169,107.6322869955157,97.04006468029728,16.625,1961,-12972,61200,170
68.14868224763799,105.22476379910492,94.85208154905398,16.25,1965,-12511,61560,171
71.13545816733068,108.73854581673307,98.21879359639031,16.875,1962,-13057,61920,172
71.13545816733068,108.73854581673307,98.21879359639031,16.875,1962,-13057,62280,173
69.0253984063745,105.37350597609561,94.99089233778572,17.125,1963,-12574,62640,174
69.0253984063745,105.37350597609561,94.99089233778572,17.125,1963,-12574,63000,175
66.92575984055804,104.31190832087692,93.82496315295764,16.625,1962,-12396,63360,176
66.79382470119522,104.37848605577689,94.03337707532825,16.375,1961,-12360,63720,177
66.79382470119522,104.37848605577689,94.03337707532825,16.375,1961,-12360,64080,178
70.83017928286853,108.42231075697211,97.96374857289369,16.5,1961,-13097,64440,179
70.83017928286853,108.42231075697211,97.96374857289369,16.5,1961,-13097,64800,180
70.71812749003983,107.7156374501992,97.10852988913402,16.25,1961,-12851,65160,181
71.92077727952167,109.21873442949676,98.6565735748145,17.0,1963,-13241,65520,182
71.92077727952167,109.21873442949676,98.6565735748145,17.0,1963,-13241,65880,183
69.21723966118584,105.2660687593423,94.80800393163535,16.125,1962,-12686,66240,184
69.21723966118584,105.2660687593423,94.80800393163535,16.125,1962,-12686,66600,185
67.90189243027888,104.53137450199203,93.97410694670413,16.5,1962,-12423,66960,186
70.00248632521134,107.17851815017404,96.58176573419715,16.625,1965,-12794,67320,187
70.00248632521134,107.17851815017404,96.58176573419715,16.625,1965,-12794,67680,188
66.81673306772909,104.0796812749004,93.5591348457739,17.0,1960,-12343,68040,189
66.81673306772909,104.0796812749004,93.5591348457739,17.0,1960,-12343,68400,190
68.4820895522388,105.38308457711443,94.81353698287646,16.375,1963,-12625,68760,191
65.25747011952191,102.54780876494024,92.00073588322101,16.375,1963,-12048,69120,192
65.25747011952191,102.54780876494024,92.00073588322101,16.375,1963,-12048,69480,193
71.48505976095618,109.61005976095618,99.06529532436109,16.25,1962,-13097,69840,194
71.48505976095618,109.61005976095618,99.06529532436109,16.25,1962,-13097,70200,195
69.93824701195219,107.91982071713147,97.24444328259247,16.375,1960,-12927,70560,196
69.69970119521912,107.02141434262948,96.50758781754985,16.5,1963,-12829,70920,197
69.69970119521912,107.02141434262948,96.50758781754985,16.5,1963,-12829,71280,198
68.675796812749,105.43874501992032,94.94385879889207,16.75,1958,-12612,71640,199
68.675796812749,105.43874501992032,94.94385879889207,16.75,1958,-12612,72000,200
