average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,critic/value_loss,critic/learning_rate,actor/learning_rate,actor/policy_loss,actor/entropy,actor/old_approx_kl,actor/approx_kl,clipfrac,steps,episode
73.90317775571003,114.06156901688183,103.58329928679011,21.375,1962,-13856,76858.65625,0.1,0.1,3.7210114002227783,1.3229018449783325,0.0020778710022568703,0.002099785953760147,0.03240740795930227,5760,16
77.82317682317682,119.58691308691309,109.00339586211267,19.125,1975,-14866,44608.08984375,0.1,0.1,4.3749871253967285,1.3414857387542725,0.002038942649960518,0.0017597267869859934,0.0,6120,17
87.79939516129032,128.8266129032258,118.15385409982208,20.375,1926,-16608,46345.87109375,0.1,0.1,6.210907459259033,1.3468914031982422,0.005136009771376848,0.0016851755790412426,0.0,6480,18
59.3889731917046,93.12746585735964,82.64482037531752,16.375,1942,-10345,20531.07421875,0.1,0.1,6.351208209991455,1.341660499572754,-0.00012677477207034826,0.0008599450229667127,0.0,6840,19
59.145234493192135,92.4251134644478,82.01865555808968,14.25,1940,-9361,18559.23828125,0.1,0.1,5.63153076171875,1.347066879272461,-0.0008109509944915771,0.0009374255896545947,0.0,7200,20
55.48495486459378,90.26730190571715,79.76964570550804,17.25,1954,-10064,30492.671875,0.1,0.1,5.179981231689453,1.3437107801437378,-0.002177571877837181,0.0014601743314415216,0.0,7560,21
48.80923994038748,81.51217088922007,71.32529078727048,15.875,1961,-9058,25791.806640625,0.1,0.1,5.939287185668945,1.3407716751098633,0.00015656948380637914,0.0008533941581845284,0.0,7920,22
69.85336658354115,106.48678304239401,95.91833340888594,15.625,1965,-12936,19652.630859375,0.1,0.1,3.5865015983581543,1.3217039108276367,0.00032729507074691355,0.0011233629193156958,0.0,8280,23
61.67326230339929,97.12278031456114,86.80998336998417,16.75,1942,-10908,37514.93359375,0.1,0.1,4.355350494384766,1.3152111768722534,-9.17746001505293e-06,1.3987058082420845e-05,0.0,8640,24
59.062655395325706,94.2570860268523,83.94689066375368,17.25,1973,-10857,26681.73046875,0.1,0.1,4.329354286193848,1.3249634504318237,-0.00017753674183040857,0.001311537460424006,0.0,9000,25
54.95612244897959,98.05561224489796,87.57692910289028,15.75,1892,-11138,26102.423828125,0.1,0.1,4.758030414581299,1.3313673734664917,-6.056924758013338e-05,8.780409552855417e-05,0.0,9360,26
46.586275484833415,78.14122327200398,67.77322048759635,14.0,1985,-8470,25858.810546875,0.1,0.1,5.32145357131958,1.3214709758758545,0.0012273635948076844,0.0007749110227450728,0.0,9720,27
49.443772062531515,82.2667675239536,71.82184932469981,15.375,1939,-8457,14974.107421875,0.1,0.1,6.636822700500488,1.3140209913253784,0.0010179546661674976,0.00039938290137797594,0.0,10080,28
78.74937343358395,117.43157894736842,107.1403421161049,20.25,1891,-15034,105967.59375,0.1,0.1,4.503840446472168,1.3088399171829224,0.0023286461364477873,0.0003659978392533958,0.0,10440,29
35.490069513406155,66.54220456802383,56.1371092701306,13.375,1981,-6244,26034.265625,0.1,0.1,4.721982479095459,1.2811830043792725,-0.0010222120909020305,0.0019067960092797875,0.055555557211240135,10800,30
48.94883258817685,81.95429706905117,71.555451133632,15.5,1995,-9040,20228.16015625,0.1,0.1,4.3231916427612305,1.2577760219573975,0.0015128274681046605,0.0009659725474193692,0.0,11160,31
44.44157135753357,76.16807558428643,65.80182074520431,14.0,1957,-8254,13727.9462890625,0.1,0.1,4.571414947509766,1.2451139688491821,0.0013324333122000098,0.00024101734743453562,0.0,11520,32
41.91691542288557,76.15522388059702,65.88406773607703,16.625,1975,-7549,22206.81640625,0.1,0.1,5.584296703338623,1.2309130430221558,0.0006584366201423109,0.0004726287443190813,0.0,11880,33
42.29905613512171,76.83656234475906,66.50656775518306,17.25,1985,-7909,23254.376953125,0.1,0.1,6.12171745300293,1.2368266582489014,0.0004321224114391953,0.0012249392457306385,0.0,12240,34
38.9433117851815,70.54201889607161,60.182932619513565,12.875,1989,-6804,18636.115234375,0.1,0.1,5.246123790740967,1.2408143281936646,0.005194275174289942,0.003997029736638069,0.13425926367441812,12600,35
44.538040775733464,77.42864246643461,67.17943398021809,14.125,1972,-8010,13212.7802734375,0.1,0.1,3.759025812149048,1.2249031066894531,0.002081976504996419,0.0012000866699963808,0.0,12960,36
45.924912978617606,77.07906514172053,66.72027952598197,14.875,1968,-8288,16620.9765625,0.1,0.1,6.617854595184326,1.2003660202026367,0.0016614748165011406,0.0007142648100852966,0.0,13320,37
36.425235966219574,68.23099850968704,57.826032781177936,11.125,1987,-5821,21007.0859375,0.1,0.1,5.1098198890686035,1.180312991142273,-0.0014056805521249771,0.00010206599836237729,0.0,13680,38
45.54278606965174,78.03482587064677,67.62619555158484,14.25,1986,-8197,10582.4375,0.1,0.1,4.160006999969482,1.1859972476959229,0.0006271908641792834,5.570948269451037e-05,0.0,14040,39
34.932869219293885,66.32322227747389,56.125456036737795,14.0,1977,-5765,25382.435546875,0.1,0.1,6.4090752601623535,1.1766669750213623,0.0017031391616910696,0.00046211827429942787,0.0,14400,40
42.350868486352354,74.81588089330025,64.34258245608004,12.25,1994,-6984,13100.3134765625,0.1,0.1,5.953902721405029,1.1947517395019531,0.0011176408734172583,0.0006767728482373059,0.0,14760,41
37.561786600496276,68.23126550868486,57.7632186296233,12.625,1996,-6445,9465.1015625,0.1,0.1,4.1603522300720215,1.1796807050704956,-0.0007490222924388945,0.0006080122548155487,0.0,15120,42
40.984848484848484,73.01313131313131,62.719929815300915,11.5,1929,-6363,7847.66015625,0.1,0.1,5.853364944458008,1.1426059007644653,-0.0003694718179758638,0.0014770969282835722,0.029629630347092945,15480,43
31.764910536779325,64.81560636182903,54.43198798147708,17.25,1992,-5544,24088.99609375,0.1,0.1,6.53957462310791,1.1255608797073364,-0.0013514995807781816,0.0003726840077433735,0.0,15840,44
33.581453634085214,65.16390977443609,54.72859326447084,15.25,1957,-5670,13571.5400390625,0.1,0.1,6.955519676208496,1.0941468477249146,0.0013885584194213152,0.001160333165898919,0.028703704476356506,16200,45
30.41091811414392,61.897766749379656,51.63885022649517,10.75,1995,-5351,14164.85546875,0.1,0.1,6.5019917488098145,1.046964406967163,0.0012959394371137023,0.0012028248747810721,0.0,16560,46
30.005955334987593,60.80893300248139,50.440491962578456,12.0,1991,-5067,11227.5927734375,0.1,0.1,4.615124225616455,1.043392300605774,0.00042751364526338875,0.0008000736706890166,0.0,16920,47
30.272456575682384,60.992555831265506,50.713355838464615,10.75,1994,-5172,13688.5068359375,0.1,0.1,6.432417392730713,1.0528260469436646,-0.00017337534518446773,0.0002896345395129174,0.0,17280,48
24.87735849056604,56.67179741807349,46.45421872906887,11.75,1962,-4635,16424.759765625,0.1,0.1,5.770424842834473,1.039943814277649,-0.0001500633079558611,0.00030115179833956063,0.0,17640,49
29.73498759305211,60.96923076923077,50.65038051219005,11.0,1998,-5143,11703.0693359375,0.1,0.1,5.282769680023193,1.0096827745437622,0.0006999439792707562,0.0006701775710098445,0.013888889302810034,18000,50
23.37872763419483,52.834493041749504,42.554050364408106,11.25,1975,-3924,12661.4130859375,0.1,0.1,4.919129371643066,1.0026230812072754,-0.004456130787730217,0.0014734304277226329,0.007407407586773236,18360,51
29.05812220566319,59.236959761549926,48.912072403312784,11.875,1990,-4830,6967.294921875,0.1,0.1,5.601390838623047,0.9960678219795227,0.012426636181771755,0.004240615293383598,0.12129629651705424,18720,52
28.167495029821072,58.42992047713717,48.25203519209341,13.5,1984,-4936,9005.474609375,0.1,0.1,6.389460563659668,0.9886769652366638,0.0014052093029022217,0.00023481481184717268,0.0,19080,53
25.119602977667494,56.67940446650124,46.354766279848135,12.625,1999,-4408,7663.1474609375,0.1,0.1,7.318051815032959,0.9919568300247192,0.0008401731611229479,0.00041227240581065416,0.0,19440,54
30.97219463753724,63.03277060575968,52.7072495507883,14.75,1995,-5559,13076.6796875,0.1,0.1,7.081235885620117,0.9985060691833496,-0.0015317436773329973,0.0003536691365297884,0.0,19800,55
29.819085487077533,61.20377733598409,50.77881671793099,12.375,1990,-5404,6936.01708984375,0.1,0.1,6.9498515129089355,0.9955673813819885,0.0002147634804714471,3.044538971153088e-05,0.0,20160,56
24.260049627791563,54.90719602977668,44.59822379331752,13.625,1996,-4323,9061.4306640625,0.1,0.1,6.530311584472656,0.9835411906242371,0.00197098427452147,0.0008611053344793618,0.0,20520,57
37.854301342615614,72.03132769766286,61.717966623438215,16.125,1988,-6860,11164.3544921875,0.1,0.1,5.283409595489502,0.9661331176757812,-0.0007934848545119166,0.00021130178356543183,0.0,20880,58
24.27946295375435,55.58130283441074,45.15513849600457,10.875,1983,-4510,10575.095703125,0.1,0.1,4.970897674560547,0.9658414125442505,0.003967735450714827,0.0015584798529744148,0.0,21240,59
21.50893743793446,52.71052631578947,42.46613674861107,11.125,1962,-4198,7958.171875,0.1,0.1,5.3920207023620605,0.9665711522102356,0.0001558926305733621,1.3111201042192988e-05,0.0,21600,60
30.63108242303873,62.09980139026813,51.806109499300845,11.625,1993,-5299,4408.45751953125,0.1,0.1,4.536271572113037,0.9650176763534546,0.006230889353901148,0.0023148704785853624,0.0,21960,61
27.139095876800795,58.45504222553403,48.1529897105206,12.5,1993,-4982,5856.322265625,0.1,0.1,5.468033790588379,0.9692354798316956,-2.2043122953618877e-05,5.60459156986326e-05,0.0,22320,62
25.254228855721394,57.03084577114428,46.88312652248586,12.625,1977,-4606,4295.1337890625,0.1,0.1,4.747928142547607,0.9811102747917175,0.0016428702510893345,8.596446423325688e-05,0.0,22680,63
31.561290322580646,63.226302729528534,53.041201695602474,13.875,1996,-5800,16155.3837890625,0.1,0.1,5.005685806274414,0.9906811118125916,0.0005565338651649654,9.760508692124858e-05,0.0,23040,64
25.59185700099305,56.818768619662364,46.461074083438476,12.0,1991,-4659,16161.833984375,0.1,0.1,4.870229244232178,0.9985643029212952,0.00035339329042471945,0.0003773604694288224,0.0,23400,65
27.48684863523573,58.94193548387097,48.69312918821794,13.375,1995,-5051,11570.77734375,0.1,0.1,5.159576416015625,0.9893714189529419,0.0014097150415182114,0.000620957522187382,0.0,23760,66
30.856079404466502,63.10818858560794,52.754395324026284,13.5,1988,-5526,11076.4287109375,0.1,0.1,5.764730930328369,0.9805482029914856,0.0011399824870750308,0.0001045505196088925,0.0,24120,67
28.554893194237458,60.25235966219573,49.9268774487631,13.375,1971,-5296,12949.755859375,0.1,0.1,6.009970188140869,0.98064786195755,0.0011737823951989412,0.00023010472068563104,0.0,24480,68
27.542516161113873,58.81302834410741,48.43187419294364,13.5,1988,-4891,9982.7373046875,0.1,0.1,6.742128849029541,0.9845466613769531,0.0005122277652844787,0.00020487772417254746,0.0,24840,69
24.50248508946322,54.590457256461235,44.27477128876787,12.25,1992,-4242,5199.28466796875,0.1,0.1,4.810154438018799,0.9916964173316956,0.0015281756641343236,4.337728023529053e-05,0.0,25200,70
30.418905472636816,61.44577114427861,51.12272906770804,12.375,1985,-4974,4247.98828125,0.1,0.1,5.061783790588379,1.0021803379058838,0.00158147350884974,0.00011464009730843827,0.0,25560,71
29.8,60.92605459057072,50.58254372330647,13.625,1997,-5263,9180.5556640625,0.1,0.1,6.629708766937256,1.0142700672149658,-0.0006305293645709753,0.00011594328680075705,0.0,25920,72
27.475124378109452,58.71940298507463,48.33874596001868,13.0,1985,-4643,9030.087890625,0.1,0.1,4.731634616851807,1.0303982496261597,-0.002777020214125514,0.0018908533966168761,0.0,26280,73
24.807845084409134,55.82820258192651,45.51621027237481,11.625,1993,-4544,3137.732421875,0.1,0.1,5.219027996063232,1.0475709438323975,0.0016020159237086773,0.0001641419221414253,0.0,26640,74
24.286352357320098,54.314143920595534,44.12000375386225,10.75,1994,-4067,3398.544189453125,0.1,0.1,6.499971389770508,1.0555495023727417,-0.0005895783542655408,0.0002166226477129385,0.0,27000,75
32.105420188960714,64.82297364495275,54.43557898484809,16.125,1986,-5590,16119.6982421875,0.1,0.1,4.634850978851318,1.0561448335647583,0.0006727288127876818,0.0004198357346467674,0.0,27360,76
27.35483870967742,58.32158808933003,48.183764155320176,14.75,1997,-4839,3355.61669921875,0.1,0.1,6.482210636138916,1.0425539016723633,0.0019385558553040028,0.0008065341389738023,0.0,27720,77
23.618172790466733,53.282025819265144,42.96235071268522,12.25,1993,-4067,5498.5224609375,0.1,0.1,6.819829940795898,1.0315808057785034,0.0003352903586346656,0.00022349340724758804,0.0,28080,78
28.148756218905472,59.375124378109454,49.105142869314264,12.0,1983,-4895,2791.301513671875,0.1,0.1,4.807785987854004,0.9998425841331482,0.001954362029209733,0.0008914364734664559,0.0,28440,79
21.759801488833748,51.79404466501241,41.43145505942969,10.125,1986,-3733,3073.22314453125,0.1,0.1,4.880776405334473,0.9714867472648621,-0.000656493182759732,0.0005595159018412232,0.013888889302810034,28800,80
25.67247386759582,56.309109009457444,45.92213943162904,11.75,1975,-4391,5255.25244140625,0.1,0.1,5.443241596221924,0.9643874168395996,0.009397538378834724,0.002378082601353526,0.0,29160,81
25.28287841191067,57.05707196029777,46.87475806047161,12.875,1999,-4613,6487.18359375,0.1,0.1,7.052563190460205,0.9571740031242371,-0.000973818707279861,4.225356678944081e-05,0.0,29520,82
24.225806451612904,55.91910669975186,45.692271559859286,11.375,1959,-4546,3062.7529296875,0.1,0.1,4.759640693664551,0.9433373212814331,0.0013685673475265503,0.0007543277461081743,0.0,29880,83
22.344776119402987,52.21542288557214,41.83112580593366,11.125,1987,-3861,4135.4404296875,0.1,0.1,5.290292739868164,0.927334189414978,-0.001058173831552267,0.00014722926425747573,0.0,30240,84
21.23622828784119,50.987096774193546,40.61592143438165,10.375,1996,-3594,3049.49267578125,0.1,0.1,4.29230260848999,0.9227324724197388,0.002670991001650691,0.0017225558403879404,0.0,30600,85
22.913151364764268,53.3424317617866,42.999966800454764,11.75,1996,-3925,3283.1376953125,0.1,0.1,4.944060325622559,0.9173793196678162,0.0005223595653660595,0.0007329232175834477,0.0,30960,86
28.741182314952805,61.152011922503725,50.793721707443304,14.75,1983,-5408,15608.3974609375,0.1,0.1,6.578530788421631,0.9072802066802979,9.301669342676178e-05,0.00018027921032626182,0.0,31320,87
25.91910669975186,56.4287841191067,46.113394108747336,11.5,1993,-4440,5273.1220703125,0.1,0.1,3.620692729949951,0.8908321857452393,-0.0017752425046637654,0.0006010449724271894,0.0,31680,88
26.55848680935789,58.6351418616227,48.48350942670223,14.25,1988,-4841,12564.162109375,0.1,0.1,4.976893901824951,0.8814354538917542,0.000914154457859695,0.00040522069321013987,0.0,32040,89
28.542928039702232,59.54590570719603,49.276040103755626,12.625,1999,-4949,4518.015625,0.1,0.1,4.426752090454102,0.875148594379425,0.0023281590547412634,0.00020424177637323737,0.0,32400,90
21.80347394540943,51.77617866004963,41.498972802792814,11.625,1996,-3869,4374.4453125,0.1,0.1,6.622767448425293,0.8736270666122437,0.002178898546844721,0.00017801340436562896,0.0,32760,91
22.454816285998014,52.47020854021847,42.1466821589219,11.375,1994,-3979,2431.025146484375,0.1,0.1,5.132643222808838,0.8671948909759521,-0.00016293591761495918,5.8119163441006094e-05,0.0,33120,92
32.03076923076923,64.79751861042183,54.67185331237758,15.75,1996,-5916,19468.556640625,0.1,0.1,4.606741905212402,0.8689226508140564,0.0004205008444841951,9.073482942767441e-06,0.0,33480,93
29.47593052109181,61.810918114143924,51.586903711172766,14.125,1997,-5335,7984.40234375,0.1,0.1,5.643356800079346,0.8528652787208557,0.0029909643344581127,0.0005965371965430677,0.0,33840,94
24.188089330024813,54.9712158808933,44.71092600853774,11.5,1999,-4438,3964.6943359375,0.1,0.1,6.701935291290283,0.8476352095603943,-0.0013971616281196475,0.00048757510376162827,0.0,34200,95
21.77457795431976,52.353525322740815,42.00837080839106,11.125,1990,-3971,4514.8037109375,0.1,0.1,4.5299458503723145,0.8529478907585144,0.001108794123865664,0.0018887685146182775,0.0,34560,96
23.895678092399404,54.244908097367116,43.982664828063236,12.875,1991,-4091,4514.15625,0.1,0.1,5.207667350769043,0.8525294661521912,0.003971241880208254,0.0011933241039514542,0.0,34920,97
22.01985111662531,51.7424317617866,41.36451794879279,10.875,1996,-3528,5169.9892578125,0.1,0.1,5.649498462677002,0.8431854844093323,-0.0016230245819315314,0.0014692151453346014,0.0,35280,98
17.69116186693148,47.818272095332674,37.50340654911333,9.375,1995,-3118,5074.45361328125,0.1,0.1,5.195322036743164,0.8327515721321106,0.0006857236148789525,0.0009476343984715641,0.0,35640,99
20.24826216484608,50.44488579940417,40.10986685411191,10.625,1996,-3611,3582.31103515625,0.01,0.01,4.979791164398193,0.8289258480072021,0.00035236941766925156,1.4984938388806768e-05,0.0,36000,100
21.445382323733863,51.46573982125124,41.135068850626375,11.5,1982,-3681,2758.465087890625,0.01,0.01,5.502381324768066,0.826408326625824,2.8888383894809522e-05,4.995316339773126e-05,0.0,36360,101
22.853598014888338,52.81637717121588,42.617376080953946,10.75,1996,-3835,2351.58837890625,0.01,0.01,4.857964038848877,0.822719395160675,-0.0010768399806693196,8.65926340338774e-05,0.0,36720,102
28.38238238238238,59.469469469469466,49.20053058936965,12.375,1947,-4885,3228.042724609375,0.01,0.01,5.024547576904297,0.8192311525344849,0.0004987061256542802,7.075766916386783e-05,0.0,37080,103
23.295739348370926,53.46917293233083,43.2918649409601,12.0,1951,-3938,2738.795654296875,0.01,0.01,7.162543773651123,0.8160003423690796,0.00021380915131885558,3.406223186175339e-05,0.0,37440,104
26.416087388282026,57.249255213505464,46.84844660756157,11.0,1995,-4469,2589.400146484375,0.01,0.01,4.74672269821167,0.8158541321754456,-4.9119524192065e-05,1.023213087592012e-07,0.0,37800,105
28.62214498510427,59.06703078450844,48.748604064092966,11.625,1993,-4811,3361.10400390625,0.01,0.01,6.863978385925293,0.8180207014083862,0.00016600092931184918,1.748320210026577e-05,0.0,38160,106
18.433972602739725,74.14356164383561,64.0510782262042,11.75,1714,-6500,50694.0625,0.01,0.01,5.528973579406738,0.8202653527259827,-0.000298146071145311,8.207393875636626e-06,0.0,38520,107
21.340942928039702,51.452605459057075,41.1833471687445,10.625,1984,-3767,1775.882568359375,0.01,0.01,4.977095603942871,0.8214044570922852,-6.113383278716356e-05,5.624360710498877e-06,0.0,38880,108
26.197218082463984,57.73224043715847,47.54195982675424,11.375,1994,-4294,1888.272216796875,0.01,0.01,5.043972969055176,0.8242818117141724,-0.0004782342293765396,3.6485493183135986e-05,0.0,39240,109
21.959081836327346,53.05139720558882,42.81571221334224,10.875,1976,-3693,3264.551513671875,0.01,0.01,5.889843940734863,0.8281805515289307,0.0007795118726789951,7.191565237008035e-05,0.0,39600,110
25.64448857994042,56.213008937437934,45.926268225996424,11.75,1993,-4678,2987.387939453125,0.01,0.01,4.728396892547607,0.832499623298645,-0.0016463458305224776,0.00011201169400010258,0.0,39960,111
18.835185185185185,1130.8018518518518,1121.5292781119558,20.25,315,-43472,1986563.25,0.01,0.01,1.5474599599838257,0.8358458876609802,-0.0011983842123299837,5.545483872992918e-05,0.0,40320,112
27.41202783300199,58.165009940357855,47.85461730988301,11.75,1986,-4790,3452.969482421875,0.01,0.01,5.549795627593994,0.8378410339355469,0.0004009975236840546,3.183417720720172e-05,0.0,40680,113
21.346898263027295,51.075434243176176,40.8397848001172,11.25,1998,-3722,2517.706787109375,0.01,0.01,5.9729485511779785,0.839664101600647,-0.0005233337287791073,1.502964187238831e-05,0.0,41040,114
21.296774193548387,51.13449131513648,40.85961946485379,9.625,1999,-3624,3055.075927734375,0.01,0.01,5.401362895965576,0.8399597406387329,-3.926058707293123e-05,2.203054009441985e-06,0.0,41400,115
17.856575682382132,47.73101736972705,37.419890192754764,9.625,1995,-3040,3445.5400390625,0.01,0.01,4.116206645965576,0.839973509311676,-2.0160608983132988e-05,6.958842391213693e-07,0.0,41760,116
21.305210918114145,51.256079404466504,40.927625018270156,9.875,1999,-3561,3549.44140625,0.01,0.01,7.49450159072876,0.8412482142448425,6.280872912611812e-05,1.3705425772059243e-05,0.0,42120,117
20.294292803970222,50.68883374689826,40.37861082240048,10.5,1996,-3595,2506.7080078125,0.01,0.01,5.3411102294921875,0.8425764441490173,-0.0002813620667438954,5.869567303307122e-06,0.0,42480,118
23.136476426799007,52.09330024813896,41.82547578657044,10.5,1996,-3613,3068.58935546875,0.01,0.01,4.938600540161133,0.8433580994606018,0.0002066784363705665,4.2412016227899585e-06,0.0,42840,119
22.247146401985113,52.55434243176179,42.16180400002173,10.125,1998,-3841,2512.65478515625,0.01,0.01,5.446230411529541,0.8443772196769714,0.0004597786464728415,9.254945325665176e-06,0.0,43200,120
21.718114143920594,52.38461538461539,42.11990944862968,10.125,1986,-3585,2072.05078125,0.01,0.01,6.541228771209717,0.8454949259757996,5.6984688853845e-05,3.8050943658163305e-06,0.0,43560,121
20.91211519364449,50.29940417080437,40.08088075609401,10.625,1994,-3569,2103.25439453125,0.01,0.01,4.62178373336792,0.8459587097167969,-2.0891427539027063e-06,1.943773639823121e-07,0.0,43920,122
21.874254473161034,51.37823061630219,41.181744612211425,11.25,1985,-3670,1969.0023193359375,0.01,0.01,4.459668159484863,0.8469346165657043,-8.778869960224256e-05,9.279946425522212e-06,0.0,44280,123
21.7409429280397,52.33498759305211,41.997881612954245,11.375,1996,-3993,2432.0888671875,0.01,0.01,4.835263729095459,0.8479943871498108,-0.00025083721266128123,3.908408871211577e-06,0.0,44640,124
19.53697270471464,49.618858560794045,39.39971633081323,11.0,1999,-3333,2840.072998046875,0.01,0.01,6.293625831604004,0.8486678004264832,-4.690123751061037e-05,3.0443072773778113e-06,0.0,45000,125
18.84168734491315,48.08833746898263,37.902586144122175,9.25,1998,-3220,2398.965087890625,0.01,0.01,5.475230693817139,0.8495379090309143,-5.828970097354613e-05,7.880230441514868e-06,0.0,45360,126
20.808743169398905,51.082960755091904,40.79197709428043,10.875,1994,-3349,2905.32666015625,0.01,0.01,5.150907039642334,0.8509339094161987,0.00025574499159120023,3.819200719590299e-05,0.0,45720,127
22.383316782522343,52.65143992055611,42.498928468020324,10.875,1994,-3764,2249.05126953125,0.01,0.01,5.821380138397217,0.8521329164505005,-0.00015904770407360047,1.7874770492198877e-05,0.0,46080,128
23.283870967741937,53.52456575682382,43.35478741787838,12.125,1979,-3884,3016.467041015625,0.01,0.01,6.576979637145996,0.852626621723175,-0.00012362533016130328,1.3354751899896655e-06,0.0,46440,129
24.61836228287841,55.40843672456576,45.052406607145564,10.75,1996,-4230,2116.885498046875,0.01,0.01,6.167837142944336,0.8529900312423706,3.55694028257858e-05,4.2998129856641754e-07,0.0,46800,130
23.226911618669316,53.729890764647465,43.39618127666631,11.875,1994,-3990,2981.231201171875,0.01,0.01,5.29311466217041,0.8538818955421448,0.00023684071493335068,1.4444854969042353e-05,0.0,47160,131
21.27394540942928,51.58114143920596,41.30319508743447,10.0,1999,-3284,2466.89208984375,0.01,0.01,4.03113317489624,0.8547613620758057,0.00011884768900927156,6.317098723229719e-06,0.0,47520,132
24.584079601990048,55.10646766169154,44.85376254141522,11.5,1988,-4054,1783.3477783203125,0.01,0.01,4.735422611236572,0.8551604151725769,-4.464056928554783e-06,5.733966645493638e-06,0.0,47880,133
20.900248138957817,50.82183622828784,40.68207593967164,11.625,1997,-3560,2418.111083984375,0.01,0.01,4.9997053146362305,0.855471134185791,-0.00011520551197463647,2.115302550009801e-06,0.0,48240,134
17.754342431761785,47.55583126550869,37.2661300198092,10.375,1996,-3030,3397.3427734375,0.01,0.01,4.260308742523193,0.8562792539596558,-0.00044320887536741793,9.92847799352603e-06,0.0,48600,135
21.725782414307005,51.45653253849975,41.23484438330814,11.75,1991,-3610,2213.345703125,0.01,0.01,6.114597320556641,0.8571079969406128,1.2039807188557461e-05,4.0653681026014965e-06,0.0,48960,136
23.383507203179335,53.737208147044214,43.349179431784044,10.25,1991,-3994,1527.9468994140625,0.01,0.01,7.339943885803223,0.8572699427604675,-0.00013584627595264465,3.884401394316228e-06,0.0,49320,137
26.382820258192652,58.08887785501489,47.78024082947256,13.5,1982,-4488,4444.828125,0.01,0.01,6.100618839263916,0.8561185002326965,0.00018558900046627969,1.4391541299119126e-05,0.0,49680,138
17.903225806451612,47.266997518610424,37.13687099528706,10.875,1998,-3068,3174.243896484375,0.01,0.01,3.82118821144104,0.8548851013183594,-0.0006709075532853603,4.746648846776225e-05,0.0,50040,139
23.715632754342433,53.05657568238213,42.787538311155,11.5,1993,-4053,2366.015380859375,0.01,0.01,5.170340538024902,0.8542616963386536,-0.00045542651787400246,4.307925792090828e-06,0.0,50400,140
