average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,critic/value_loss,critic/learning_rate,actor/learning_rate,actor/policy_loss,actor/entropy,actor/old_approx_kl,actor/approx_kl,clipfrac,steps,episode
86.62682803832577,126.84467977811397,116.14590916989405,21.375,1945,-15583,328373.96875,0.1,0.1,9.957391738891602,0.5733166933059692,1.9062670469284058,2.027905225753784,0.6666666666666666,360,1
10.859192825112107,335.1659192825112,322.10194579725635,9.75,1000,-16681,292768.46875,0.1,0.1,2.173025131225586,0.32956257462501526,0.49904051423072815,0.444987416267395,0.6666666666666666,720,2
5.873542600896861,328.28430493273544,315.59968057749273,8.875,1000,-16174,270895.15625,0.1,0.1,2.203624725341797,0.8904998898506165,0.07750386744737625,0.05088873580098152,0.6302083333333334,1080,3
211.83429811866858,255.90086830680173,244.12979533513112,10.125,1269,-14639,211247.71875,0.1,0.1,2.53977108001709,0.5784357190132141,0.036156926304101944,0.03548751771450043,0.5833333333333334,1440,4
219.51569126378286,308.01187446988973,295.45467302310357,9.0,1074,-15886,235349.84375,0.1,0.1,2.8859405517578125,0.8945035338401794,0.0325218066573143,0.027478870004415512,0.6041666666666666,1800,5
204.5499629903775,269.1139896373057,257.45043847304976,11.5,1243,-15246,192241.515625,0.1,0.1,3.5475196838378906,0.9306347966194153,-0.003103191964328289,0.009367695078253746,0.23697916666666666,2160,6
121.67518248175182,160.15389294403892,148.989154858852,10.0,1599,-13794,118906.21875,0.1,0.1,2.6969399452209473,1.0063753128051758,0.0331294871866703,0.012254960834980011,0.10677083333333333,2520,7
94.84903381642512,131.39673913043478,120.19710740924423,14.0,1604,-13915,103176.9453125,0.1,0.1,6.0712385177612305,1.0902650356292725,0.0590614452958107,0.04286716878414154,0.5286458333333334,2880,8
91.24784017278618,132.31911447084232,121.44189167805806,20.75,1797,-15849,137149.421875,0.1,0.1,8.21251392364502,1.1035826206207275,0.14043834805488586,0.12318733334541321,0.4739583333333333,3240,9
149.42605633802816,220.7588028169014,210.97862712964678,22.5,1567,-29439,633520.5625,0.1,0.1,3.680410146713257,1.0483351945877075,0.0249639879912138,0.0252486951649189,0.6588541666666666,3600,10
174.2930339666091,231.2832469775475,221.2856047597101,22.625,1595,-30820,471604.21875,0.1,0.1,3.557361364364624,1.1477460861206055,0.022120732814073563,0.010603908449411392,0.12760416666666666,3960,11
164.83229107447414,225.46276293348492,215.21462597918665,22.875,1607,-29916,410050.1875,0.1,0.1,4.063421249389648,1.1054036617279053,0.015192805789411068,0.018716324120759964,0.12239583333333333,4320,12
162.40332975295382,221.70461868958108,210.85262050468748,22.875,1763,-30223,247928.5625,0.1,0.1,4.174778461456299,1.1255193948745728,0.0429823100566864,0.03246442601084709,0.4791666666666667,4680,13
93.69835369091875,132.59267126925118,122.12384075451182,20.25,1831,-15939,131275.765625,0.1,0.1,5.320713996887207,1.1393592357635498,-0.0044683897867798805,0.008429469540715218,0.16145833333333334,5040,14
94.1427786930258,141.10818231740802,130.3046655429135,17.375,1753,-16443,52496.87890625,0.1,0.1,6.064670085906982,1.118075966835022,-0.001452721655368805,0.003161783330142498,0.059895833333333336,5400,15
123.21624780829924,159.65049678550554,148.5615717105373,16.125,1676,-17736,58454.11328125,0.1,0.1,4.886938095092773,1.2199289798736572,0.03303897753357887,0.02217232435941696,0.16145833333333334,5760,16
122.36675603217158,166.29115281501342,155.4955133621514,20.875,1800,-19927,69764.6796875,0.1,0.1,4.052847862243652,1.2203477621078491,0.0015259385108947754,0.004346251487731934,0.08333333333333333,6120,17
105.90507952796305,148.88096459722934,138.2356470299978,21.875,1913,-19712,78067.8203125,0.1,0.1,5.1133575439453125,1.2539243698120117,0.005463426001369953,0.0017312848940491676,0.052083333333333336,6480,18
116.07704402515724,159.34643605870022,148.78708567090783,20.375,1853,-20901,83707.53125,0.1,0.1,4.086523532867432,1.2627148628234863,0.008012255653738976,0.003282620571553707,0.12239583333333333,6840,19
