average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,critic/value_loss,critic/learning_rate,actor/learning_rate,actor/policy_loss,actor/entropy,actor/old_approx_kl,actor/approx_kl,clipfrac,steps,episode
96.96681749622925,140.3846153846154,129.82140948320543,21.75,1897,-17989,370311.75,0.1,0.1,6.763207912445068,0.8152250647544861,1.342870831489563,1.3742046356201172,0.6640625,360,1
34.05326633165829,64.41708542713567,54.16287357353571,11.625,1957,-5691,33897.9453125,0.1,0.1,7.44296932220459,0.9242178797721863,0.011101199313998222,0.058804772794246674,0.515625,720,2
34.042722305017385,64.64331843020368,54.40126713177938,11.0,1994,-5532,36137.13671875,0.1,0.1,4.467402458190918,0.7085295915603638,0.11110872030258179,0.07527493685483932,0.5807291666666666,1080,3
18.657398212512412,48.71648460774578,38.4731454748039,10.0,1995,-3212,7860.880859375,0.1,0.1,5.138381004333496,0.6233832836151123,0.11773031204938889,0.12027867138385773,0.6666666666666666,1440,4
20.831761786600495,51.391563275434244,41.12303833335835,11.25,1997,-3770,12405.0322265625,0.1,0.1,4.20421028137207,0.6118658185005188,0.07941427826881409,0.07869492471218109,0.4869791666666667,1800,5
16.25955334987593,46.392059553349874,35.9912267432841,9.0,1996,-2666,3731.712158203125,0.1,0.1,4.8427252769470215,0.5903663635253906,0.013154657557606697,0.0125260716304183,0.22916666666666666,2160,6
17.071002979145977,46.58391261171798,36.2417127445354,10.0,1991,-2875,2983.740234375,0.1,0.1,5.69826602935791,0.6835799217224121,-0.0003473348915576935,0.02643393538892269,0.3333333333333333,2520,7
29.19860973187686,60.92552135054618,50.52336162793491,9.875,1993,-4995,15717.322265625,0.1,0.1,3.506171703338623,0.6776421070098877,0.06852464377880096,0.036863259971141815,0.23958333333333334,2880,8
18.236724565756823,48.174193548387095,37.94964653808857,11.125,1996,-2944,3485.092041015625,0.1,0.1,5.0850677490234375,0.6917798519134521,-6.042607128620148e-05,0.006039041560143232,0.3880208333333333,3240,9
17.941848906560637,47.92445328031809,37.6818969037733,9.0,1991,-3072,1661.8955078125,0.1,0.1,4.981780052185059,0.6846444606781006,0.013451950624585152,0.0030387770384550095,0.11458333333333333,3600,10
