average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
114.85064935064935,158.97202797202797,148.21671980478283,21.375,1933,-52,16.16465082168579,0.9901,360,1
80.0521472392638,118.23670756646217,107.95699211220224,19.625,1914,-15,19.047090911865233,0.9802,720,2
122.85252525252525,166.0510101010101,155.2828002994056,20.625,1905,-53,26.61812505722046,0.9703,1080,3
141.22488526262111,190.80520142784295,180.00363160139494,20.875,1907,-44,44.66768341064453,0.9604,1440,4
66.02953367875648,99.95544041450778,89.53669428662252,13.875,1885,-19,57.26325569152832,0.9505,1800,5
73.2051282051282,111.95128205128205,101.51712032138353,18.0,1900,-24,53.503129386901854,0.9406,2160,6
89.24358302776322,128.87323205866946,118.2772720578424,21.875,1855,-40,59.63555908203125,0.9307,2520,7
81.48750637429883,120.1443141254462,109.6553700574073,18.875,1915,-32,96.65578002929688,0.9208,2880,8
70.62525354969574,106.2474645030426,95.66665975222567,15.5,1932,-31,51.5367546081543,0.9109,3240,9
77.18871692461308,115.17673489765352,104.72769623268817,18.375,1962,-29,65.53586254119872,0.901,3600,10
97.39370877727042,137.4956874682902,126.91312552381584,19.875,1901,-40,59.426401710510255,0.8911,3960,11
77.30020181634713,115.15993945509587,104.50845509318201,19.5,1944,-30,80.0763011932373,0.8812,4320,12
96.5989501312336,138.91968503937008,128.34050902985146,19.0,1828,-52,84.76742782592774,0.8713,4680,13
62.15442655935614,97.53470824949699,87.07645693699112,16.375,1954,-11,120.61590805053712,0.8613999999999999,5040,14
84.85532348446256,125.00560366785533,114.60186456580016,18.375,1923,-29,94.26105117797852,0.8515,5400,15
60.99651914470413,95.0934858279463,84.71060090669064,15.375,1964,-22,69.41264247894287,0.8416,5760,16
75.45587467362924,114.06422976501305,103.57341062906046,17.625,1875,-29,70.97967147827148,0.8317,6120,17
66.27636181909045,102.31334332833583,91.79115926444162,18.375,1968,-24,113.02950172424316,0.8218,6480,18
57.70708582834332,93.48103792415169,83.10491932843824,18.0,1951,-48,99.18382720947265,0.8119,6840,19
64.70705064548163,101.17179741807348,90.63657855574716,20.5,1983,-18,74.09214210510254,0.802,7200,20
59.82721712538226,95.34913353720694,84.84802006636566,15.75,1913,-34,108.1056282043457,0.7921,7560,21
48.045183714001986,79.48907646474677,69.00331378707281,13.375,1986,-8,86.868696975708,0.7822,7920,22
65.15781637717122,103.12853598014888,92.83735156767813,16.625,1986,-23,92.45144157409668,0.7723,8280,23
46.76999503229011,79.59811227024342,69.1373516075286,16.375,1979,-18,122.35017890930176,0.7624,8640,24
71.38560794044665,111.4258064516129,100.85467477625481,19.375,1970,-39,49.318264389038085,0.7525,9000,25
61.923804780876495,99.12649402390439,88.58239787036787,16.125,1952,-56,74.71444549560547,0.7425999999999999,9360,26
52.56029776674938,88.79503722084367,78.4278970161893,15.625,1968,-38,90.05749740600587,0.7327,9720,27
55.23795180722892,91.53313253012048,81.19264999099585,18.0,1938,-42,57.31145324707031,0.7228,10080,28
58.10967741935484,96.85210918114144,86.44527914502987,18.0,1999,-9,90.92506980895996,0.7129,10440,29
61.17313432835821,100.00049751243782,89.52611514375754,19.0,1983,-15,47.3648193359375,0.7030000000000001,10800,30
61.04823470909995,97.40228741919444,87.03461528995778,16.875,1984,-14,75.59132766723633,0.6931,11160,31
