average_waiting_time,average_travel_time,average_delay,average_queue_length,throughput,returns,qloss,epsilon,steps,episode
82.185619581846,120.78378378378379,110.17631693279664,19.5,1918,-18025,3324.3267333984377,0.9901,360,1
98.61846778285134,141.99695585996955,131.35608405285112,22.125,1873,-22343,4034.8978515625,0.9802,720,2
96.32282663955262,139.87798678190137,129.22621304986959,19.125,1923,-21492,1760.4785034179688,0.9703,1080,3
45.28969957081545,1495.4377682403433,1487.7066659378156,21.875,233,-52035,8922.826025390625,0.9604,1440,4
81.90481012658228,124.29215189873418,113.82338266387804,18.25,1922,-19147,15154.41767578125,0.9505,1800,5
65.3296032553408,102.32400813835199,91.83981403200423,17.0,1938,-14762,5815.98134765625,0.9406,2160,6
108.30348004094166,151.82804503582395,141.18988911816336,19.875,1892,-24902,9812.67607421875,0.9307,2520,7
79.91722365038561,116.67043701799486,106.07819415751865,19.0,1898,-17406,30285.859765625,0.9208,2880,8
80.40326697294537,119.10311383358857,108.52837965067152,17.125,1919,-18186,13636.739501953125,0.9109,3240,9
56.72456575682382,91.17320099255583,80.78814276755924,16.875,1978,-13284,10543.99912109375,0.901,3600,10
82.4080919080919,122.2007992007992,111.64492912000135,19.625,1949,-18392,12835.726782226562,0.8911,3960,11
63.17313432835821,98.54378109452736,88.114477868956,15.75,1981,-14459,22100.059936523438,0.8812,4320,12
69.77105395864851,106.1875945537065,95.83155130050388,15.875,1924,-15576,19582.35090332031,0.8713,4680,13
70.72535211267606,108.46981891348088,97.73078497752755,17.625,1954,-15868,16460.970251464845,0.8613999999999999,5040,14
66.49897854954035,101.59805924412666,91.00329783073228,16.5,1917,-14537,22754.47604980469,0.8515,5400,15
86.70624677336087,124.09654104284976,113.67242962167379,18.375,1888,-18871,19857.767309570314,0.8416,5760,16
74.95346484572585,111.9165402124431,101.43700228029427,16.375,1913,-16225,6263.309045410157,0.8317,6120,17
59.75174129353234,97.59950248756219,87.27158850853506,17.5,1950,-14476,4532.912316894532,0.8218,6480,18
67.79550102249489,104.74130879345603,94.33139093048091,18.75,1920,-15138,3807.0681762695312,0.8119,6840,19
48.651417205370464,81.80358030830432,71.38172935385278,15.375,1976,-11120,6360.579760742187,0.802,7200,20
63.21993987975952,99.25951903807615,88.77902464141349,16.375,1937,-14182,11560.011352539062,0.7921,7560,21
64.31010452961672,98.05475360876058,87.50119751518261,17.0,1975,-14581,5167.944445800781,0.7822,7920,22
73.75648195221149,109.68479918657854,99.19051143891306,18.875,1934,-16314,10493.68447265625,0.7723,8280,23
72.53212851405623,112.1671686746988,101.62152342753654,16.875,1933,-17226,13581.235681152344,0.7624,8640,24
66.39939485627836,100.72818961169945,90.14047866626068,16.0,1949,-14493,2083.1040161132814,0.7525,9000,25
77.60471070148489,113.02918586789555,102.50138399140702,17.375,1913,-16675,7482.642163085938,0.7425999999999999,9360,26
60.86646736422521,93.4424514200299,83.00754033455397,15.25,1960,-13416,4224.712561035156,0.7327,9720,27
69.9964303926568,105.64354920958695,94.96801771566338,16.875,1934,-15485,5766.2225341796875,0.7228,10080,28
61.30415207603802,96.57528764382191,86.08563092024603,15.375,1974,-14319,9374.889990234375,0.7129,10440,29
59.250504032258064,93.87852822580645,83.49579492112649,16.375,1936,-13669,4411.242321777344,0.7030000000000001,10800,30
56.267493796526054,90.38858560794044,79.94433728515574,16.25,1997,-12980,7537.362829589843,0.6931,11160,31
61.413314840499304,846.1664355062413,837.043343918871,20.125,492,-44023,9743.887036132812,0.6832,11520,32
59.81535373808329,97.49874560963372,87.13483738905111,16.125,1952,-14088,6020.2166015625,0.6733,11880,33
48.10578842315369,81.41367265469061,71.02031614926214,15.75,1950,-11292,7558.848071289062,0.6634,12240,34
64.10542476970318,101.30757420675538,91.06230373835169,18.375,1914,-14680,4412.645446777344,0.6535,12600,35
57.0555833750626,91.74411617426139,81.545302706934,15.75,1969,-13015,16204.150244140625,0.6436,12960,36
93.86802788844622,137.61553784860558,127.14183458026444,21.75,1955,-22413,4213.124572753906,0.6336999999999999,13320,37
46.64705882352941,292.64318885448915,282.09336465023273,22.625,1085,-29131,4836.752648925782,0.6237999999999999,13680,38
58.29646238166418,94.45540607872447,83.95153740141669,16.875,1975,-13849,26515.810791015625,0.6139,14040,39
